,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710842208.072242, caravela,7,111,5,3,
1,1710842212.223279, caravela,7,111,13,4,4.151036977767944
2,1710842221.572292, caravela,7,111,25,10,9.349013090133667
3,1710842226.772171, caravela,7,111,15,5,5.199878931045532
4,1710842234.472466, caravela,7,111,22,9,7.7002949714660645
5,1710842237.622925, caravela,7,111,12,3,3.150459051132202
6,1710842245.822983, caravela,7,111,24,12,8.200057983398438
7,1710842249.922302, caravela,7,111,12,5,4.099318981170654
8,1710842254.122264, caravela,7,111,12,4,4.19996190071106
9,1710842261.337074, caravela,7,111,21,7,7.214810132980347
10,1710842264.375144, caravela,7,111,9,3,3.0380699634552
11,1710842268.522531, caravela,7,111,9,5,4.1473870277404785
12,1710842276.7223, caravela,7,111,26,9,8.199769020080566
13,1710842279.823417, caravela,7,111,9,3,3.101116895675659
14,1710842284.973512, caravela,7,111,17,5,5.150094985961914
15,1710842288.072237, caravela,7,111,11,3,3.0987250804901123
16,1710842292.172546, caravela,7,111,13,4,4.100308895111084
17,1710842296.27354, caravela,7,111,14,4,4.100994110107422
18,1710842302.373427, caravela,7,111,19,9,6.099886894226074
19,1710842309.573366, caravela,7,111,21,7,7.199939012527466
20,1710842316.822673, caravela,7,111,22,7,7.249307155609131
21,1710842322.922889, caravela,7,111,20,7,6.100215911865234
22,1710842325.975284, caravela,7,111,10,3,3.0523951053619385
23,1710842329.122525, caravela,7,111,9,3,3.1472408771514893
24,1710842332.222275, caravela,7,111,11,3,3.09975004196167
25,1710842338.373367, caravela,7,111,18,6,6.151092052459717
26,1710842343.473026, caravela,7,111,15,6,5.099658966064453
27,1710842350.672134, caravela,7,111,22,7,7.199107885360718
28,1710842357.925092, caravela,7,111,25,7,7.252958059310913
29,1710842361.022241, caravela,7,111,9,3,3.097149133682251
30,1710842366.122547, caravela,7,111,17,5,5.100305795669556
31,1710842374.322525, caravela,7,111,25,12,8.199978113174438
32,1710842377.422486, caravela,7,111,9,3,3.099961042404175
33,1710842384.522973, caravela,7,111,21,9,7.100486993789673
34,1710842389.673417, caravela,7,111,15,7,5.150444030761719
35,1710842392.822359, caravela,7,111,9,3,3.148941993713379
36,1710842398.97481, caravela,7,111,18,8,6.152450799942017
37,1710842403.073968, caravela,7,111,8,5,4.099158048629761
38,1710842412.423297, caravela,7,111,26,12,9.349328994750977
39,1710842415.522896, caravela,7,111,10,3,3.0995991230010986
40,1710842418.572368, caravela,7,111,9,3,3.049471855163574
41,1710842423.672266, caravela,7,111,15,7,5.099898099899292
42,1710842428.772663, caravela,7,111,15,7,5.100397109985352
43,1710842432.923208, caravela,7,111,12,4,4.150544881820679
44,1710842436.031822, caravela,7,111,9,3,3.108613967895508
45,1710842439.073224, caravela,7,111,9,3,3.0414021015167236
46,1710842447.322354, caravela,7,111,21,13,8.249130010604858
47,1710842450.42213, caravela,7,111,6,3,3.099776029586792
48,1710842457.622188, caravela,7,111,22,8,7.2000579833984375
49,1710842461.672916, caravela,7,111,12,4,4.050727844238281
50,1710842465.822274, caravela,7,111,12,4,4.149358034133911
51,1710842474.122665, caravela,7,111,24,11,8.30039095878601
52,1710842478.441629, caravela,7,111,12,4,4.318964004516602
53,1710842482.372285, caravela,7,111,10,4,3.9306559562683105
54,1710842485.472945, caravela,7,111,6,3,3.1006600856781006
55,1710842493.67344, caravela,7,111,24,9,8.20049500465393
56,1710842497.87225, caravela,7,111,12,4,4.19881010055542
57,1710842507.174035, caravela,7,111,16,5,9.301784992218018
58,1710842511.273068, caravela,7,111,13,4,4.099032878875732
59,1710842514.372223, caravela,7,111,9,3,3.0991549491882324
0,1710842205.765411, caravela-2,7,112,4,3,
1,1710842209.91574, caravela-2,7,112,8,4,4.150329113006592
2,1710842214.065223, caravela-2,7,112,7,3,4.14948296546936
