,time,asv_1,asv_2
25,0.0,"(63.32941528006838, 10.079846527466072)","(63.33166070166749, 10.07985970549536)"
26,0.3859260082244873,"(63.329419863730735, 10.079846527466072)","(63.33165611800513, 10.07985970549536)"
27,0.9999580383300781,"(63.329424447393095, 10.079846527466072)","(63.33165153434277, 10.07985970549536)"
28,1.3853681087493896,"(63.329429031055454, 10.079846527466072)","(63.331646950680415, 10.07985970549536)"
29,1.9999439716339111,"(63.329433614717814, 10.079846527466072)","(63.33164236701805, 10.07985970549536)"
30,2.3853230476379395,"(63.32943791190128, 10.07984681394497)","(63.33163778335568, 10.07985970549536)"
31,3.000020980834961,"(63.32944220908474, 10.079847100423867)","(63.33163319969333, 10.07985970549536)"
32,3.3853671550750732,"(63.329446792747106, 10.079847100423867)","(63.33162861603097, 10.07985970549536)"
33,3.999980926513672,"(63.32945137640947, 10.079847100423867)","(63.33162403236861, 10.07985970549536)"
34,4.385313034057617,"(63.329455960071826, 10.079847100423867)","(63.33161944870625, 10.07985970549536)"
35,4.999956130981445,"(63.329460543734186, 10.079847100423867)","(63.33161486504389, 10.07985970549536)"
36,5.386167049407959,"(63.32946512739655, 10.079847100423867)","(63.33161028138152, 10.07985970549536)"
37,5.999989986419678,"(63.32946971105892, 10.079847100423867)","(63.33160569771916, 10.07985970549536)"
38,6.38542103767395,"(63.329474008242386, 10.079847386902765)","(63.3316011140568, 10.07985970549536)"
39,6.999959945678711,"(63.329478305425845, 10.079847673381662)","(63.331596530394435, 10.079859419016463)"
40,7.385818958282471,"(63.3294828890882, 10.079847673381662)","(63.331591946732075, 10.079859132537566)"
41,7.999993085861206,"(63.32948747275056, 10.079847673381662)","(63.331587363069715, 10.079859132537566)"
42,8.385410070419312,"(63.32949205641292, 10.079847673381662)","(63.331582779407356, 10.079859132537566)"
43,9.000087976455688,"(63.32949664007528, 10.079847673381662)","(63.331578195744996, 10.079859132537566)"
44,9.385427951812744,"(63.329501223737644, 10.079847673381662)","(63.331573612082636, 10.079859132537566)"
45,10.000016927719116,"(63.32950580740001, 10.079847673381662)","(63.331569028420276, 10.079859132537566)"
46,10.385771989822388,"(63.32951010458348, 10.079847673381662)","(63.33156444475791, 10.079859132537566)"
47,10.999948978424072,"(63.329514401766936, 10.079847673381662)","(63.33155986109555, 10.079859132537566)"
48,11.38599705696106,"(63.32951898542929, 10.07984795986056)","(63.33155527743319, 10.079859132537566)"
49,12.002576112747192,"(63.32952356909165, 10.079848246339457)","(63.331550693770836, 10.079859132537566)"
50,12.386157035827637,"(63.329528152754015, 10.079848246339457)","(63.33154611010848, 10.079859132537566)"
51,12.999949932098389,"(63.32953273641638, 10.079848246339457)","(63.33154152644611, 10.079859132537566)"
52,13.386255979537964,"(63.32953732007874, 10.079848246339457)","(63.33153694278374, 10.079859132537566)"
53,13.999973058700562,"(63.329541903741095, 10.079848246339457)","(63.33153264560028, 10.079859132537566)"
54,14.385345935821533,"(63.32954620092456, 10.079848246339457)","(63.33152834841682, 10.079859132537566)"
55,14.999973058700562,"(63.32955049810803, 10.079848246339457)","(63.33152376475446, 10.079859132537566)"
56,15.385462999343872,"(63.329555081770394, 10.079848532818355)","(63.3315191810921, 10.079859132537566)"
57,16.00018000602722,"(63.329559665432754, 10.079848819297252)","(63.33151459742973, 10.079859132537566)"
58,16.385390043258667,"(63.329564249095114, 10.079848819297252)","(63.33151001376737, 10.079859132537566)"
59,17.000828981399536,"(63.329568832757474, 10.079848819297252)","(63.331505716583905, 10.079858846058668)"
60,17.46484899520874,"(63.32957312994094, 10.079848819297252)","(63.331501419400446, 10.07985855957977)"
61,17.999880075454712,"(63.3295774271244, 10.079848819297252)","(63.331499987005955, 10.07985855957977)"
62,18.457782983779907,"(63.32958201078675, 10.079848819297252)","(63.33149855461147, 10.07985855957977)"
63,18.999963998794556,"(63.32958659444911, 10.079848819297252)","(63.33149053320234, 10.07985855957977)"
64,19.38567805290222,"(63.32959031867478, 10.079848819297252)","(63.331482511793205, 10.07985855957977)"
65,20.076406002044678,"(63.32959404290045, 10.079848819297252)","(63.33147792813085, 10.07985855957977)"
66,20.38538098335266,"(63.32959948599951, 10.079849105776152)","(63.33147334446849, 10.07985855957977)"
67,21.000102043151855,"(63.32960492909856, 10.07984939225505)","(63.331469047285026, 10.07985855957977)"
68,21.3853120803833,"(63.329609226282024, 10.07984939225505)","(63.33146475010156, 10.07985855957977)"
69,22.00039315223694,"(63.32961352346549, 10.07984939225505)","(63.3314601664392, 10.07985855957977)"
70,22.385390043258667,"(63.32961810712786, 10.07984939225505)","(63.33145558277683, 10.07985855957977)"
71,23.000060081481934,"(63.32962269079022, 10.07984939225505)","(63.33145099911447, 10.07985855957977)"
72,23.38633704185486,"(63.32962727445258, 10.07984939225505)","(63.33144641545211, 10.07985855957977)"
73,24.000030040740967,"(63.32963185811494, 10.07984939225505)","(63.33144183178976, 10.07985855957977)"
74,24.410643100738525,"(63.3296361552984, 10.07984939225505)","(63.3314372481274, 10.07985855957977)"
75,25.000108003616333,"(63.32964045248186, 10.07984939225505)","(63.331432664465034, 10.07985855957977)"
76,25.386800050735474,"(63.32964503614423, 10.079849678733947)","(63.33142808080267, 10.07985855957977)"
77,26.000540018081665,"(63.32964961980659, 10.079849965212844)","(63.3314237836192, 10.079858273100871)"
78,26.3854660987854,"(63.32965420346895, 10.079849965212844)","(63.33141948643574, 10.079857986621974)"
79,27.00037693977356,"(63.32965878713131, 10.079849965212844)","(63.33141490277338, 10.079857986621974)"
80,27.3859760761261,"(63.329663084314774, 10.079849965212844)","(63.33141031911102, 10.079857986621974)"
81,27.999969959259033,"(63.32966738149823, 10.079849965212844)","(63.331405735448655, 10.079857986621974)"
82,28.385409116744995,"(63.32967196516059, 10.079849965212844)","(63.331401151786295, 10.079857986621974)"
83,29.00038504600525,"(63.32967654882295, 10.079849965212844)","(63.331396568123935, 10.079857986621974)"
84,29.385803937911987,"(63.32968113248532, 10.079850251691742)","(63.331391984461575, 10.079857986621974)"
85,30.00002408027649,"(63.32968571614768, 10.07985053817064)","(63.331387400799215, 10.079857986621974)"
86,30.38575005531311,"(63.32969029981004, 10.07985053817064)","(63.33138281713686, 10.079857986621974)"
87,31.000002145767212,"(63.3296948834724, 10.07985053817064)","(63.33137851995339, 10.079857986621974)"
88,31.38600206375122,"(63.329699180655865, 10.07985053817064)","(63.331374222769924, 10.079857986621974)"
89,31.999953985214233,"(63.329703477839324, 10.07985053817064)","(63.331369639107564, 10.079857986621974)"
90,32.38576006889343,"(63.32970806150169, 10.07985053817064)","(63.331365055445204, 10.079857986621974)"
91,32.99986696243286,"(63.32971264516405, 10.07985053817064)","(63.331360471782844, 10.079857986621974)"
92,33.38575601577759,"(63.32971722882641, 10.07985053817064)","(63.33135588812049, 10.079857986621974)"
93,33.999972105026245,"(63.32972181248877, 10.07985053817064)","(63.331351304458124, 10.079857986621974)"
94,34.38555192947388,"(63.32972610967224, 10.079850824649537)","(63.33134672079576, 10.079857986621974)"
95,35.00000596046448,"(63.329730406855695, 10.079851111128432)","(63.3313421371334, 10.079857986621974)"
96,35.38539409637451,"(63.32973499051806, 10.079851111128432)","(63.33133755347104, 10.079857986621974)"
97,35.99997305870056,"(63.32973957418042, 10.079851111128432)","(63.33133325628758, 10.079857700143076)"
98,36.38523006439209,"(63.32974415784278, 10.079851111128432)","(63.33132895910411, 10.079857413664179)"
99,37.00000500679016,"(63.32974874150514, 10.079851111128432)","(63.33132466192065, 10.079857413664179)"
100,37.38534593582153,"(63.32975303868861, 10.079851111128432)","(63.33132036473719, 10.079857413664179)"
101,38.0,"(63.32975733587207, 10.079851111128432)","(63.33131606755373, 10.079857413664179)"
102,38.38627910614014,"(63.32976191953443, 10.07985139760733)","(63.33131177037026, 10.079857413664179)"
103,38.999951124191284,"(63.32976650319679, 10.079851684086227)","(63.3313071867079, 10.079856840706384)"
104,39.38535714149475,"(63.329771086859154, 10.079851684086227)","(63.331302603045536, 10.079856267748589)"
105,39.99997115135193,"(63.329775670521514, 10.079851684086227)","(63.33129830586208, 10.079855121832999)"
106,40.38536214828491,"(63.32977996770498, 10.079851684086227)","(63.33129400867861, 10.079853975917409)"
107,40.99998497962952,"(63.32978426488844, 10.079851684086227)","(63.331289711495145, 10.079852543522922)"
108,41.38544201850891,"(63.3297888485508, 10.079851684086227)","(63.33128541431168, 10.079851111128432)"
109,41.99996495246887,"(63.32979343221316, 10.079851684086227)","(63.33128083064932, 10.079849392255047)"
110,42.38559293746948,"(63.329798015875525, 10.079851684086227)","(63.33127624698697, 10.079847673381662)"
111,43.00022602081299,"(63.329802599537885, 10.079851684086227)","(63.33127194980351, 10.07984566802938)"
112,43.38534712791443,"(63.329807183200245, 10.079851970565127)","(63.33126765262004, 10.079843662677098)"
113,43.99996495246887,"(63.329811766862605, 10.079852257044024)","(63.331263068957675, 10.079841370845916)"
114,44.38531708717346,"(63.32981606404607, 10.079852257044024)","(63.33125848529531, 10.079839079014736)"
115,44.999963998794556,"(63.32982036122953, 10.079852257044024)","(63.33125418811184, 10.079836500704658)"
116,45.38530707359314,"(63.3298249448919, 10.079852257044024)","(63.33124989092838, 10.079833922394581)"
117,45.99995303153992,"(63.329829528554264, 10.079852257044024)","(63.33124530726602, 10.079831344084504)"
118,46.38530993461609,"(63.329834112216616, 10.079852257044024)","(63.33124072360366, 10.079828765774424)"
119,46.999958992004395,"(63.329838695878976, 10.079852257044024)","(63.331236426420205, 10.079826473943243)"
120,47.385385036468506,"(63.32984299306244, 10.079852543522922)","(63.33123212923674, 10.079824182112063)"
121,48.000000953674316,"(63.3298472902459, 10.079852830001819)","(63.33122783205327, 10.079821317323088)"
122,48.38535499572754,"(63.32985187390826, 10.079852830001819)","(63.3312235348698, 10.079818452534111)"
123,48.99985909461975,"(63.32985645757062, 10.079852830001819)","(63.33121923768634, 10.079815874224034)"
124,49.38531804084778,"(63.329860468275186, 10.079852830001819)","(63.331214940502875, 10.079813295913956)"
125,50.00005602836609,"(63.32986447897976, 10.079852830001819)","(63.33121064331941, 10.079810144646082)"
126,50.38539695739746,"(63.329868776163224, 10.079853402959614)","(63.33120634613595, 10.07980699337821)"
127,51.000821113586426,"(63.32987307334668, 10.079853975917409)","(63.33120204895249, 10.079803842110337)"
128,51.38532614707947,"(63.32987737053014, 10.079854835354102)","(63.331197751769025, 10.079800690842463)"
129,52.00013303756714,"(63.32988166771361, 10.079855694790796)","(63.33119345458556, 10.079797539574589)"
130,52.385318994522095,"(63.32988596489707, 10.079857127185283)","(63.3311891574021, 10.079794388306714)"
131,52.99995303153992,"(63.329890262080546, 10.07985855957977)","(63.33118486021864, 10.079790950559943)"
132,53.3859429359436,"(63.3298948457429, 10.079860278453156)","(63.331180563035176, 10.079787512813173)"
133,53.999983072280884,"(63.32989942940526, 10.07986199732654)","(63.33117626585171, 10.079784075066403)"
134,54.38551211357117,"(63.329903726588725, 10.079864002678825)","(63.33117196866825, 10.079780637319633)"
135,54.99996209144592,"(63.32990802377219, 10.079866008031107)","(63.33116767148479, 10.07977748605176)"
136,55.385332107543945,"(63.32991232095566, 10.079868299862287)","(63.331163374301326, 10.079774334783886)"
137,55.99996495246887,"(63.329916618139116, 10.079870591693469)","(63.33115907711786, 10.079770897037115)"
138,56.385473012924194,"(63.32992120180147, 10.079872883524649)","(63.3311547799344, 10.079767459290345)"
139,56.99996304512024,"(63.32992578546383, 10.079875175355829)","(63.33115048275093, 10.079764021543575)"
140,57.385343074798584,"(63.329930082647294, 10.079877753665908)","(63.33114618556746, 10.079760583796803)"
141,57.9999520778656,"(63.32993437983077, 10.079880331975986)","(63.331141888383996, 10.079757432528929)"
142,58.38533306121826,"(63.329938677014226, 10.079882910286063)","(63.33113759120054, 10.079754281261057)"
143,58.99999213218689,"(63.32994297419769, 10.079885488596142)","(63.33113329401707, 10.079750843514287)"
144,59.38534903526306,"(63.32994727138116, 10.07988806690622)","(63.331128996833606, 10.079747405767515)"
145,60.000044107437134,"(63.32995156856462, 10.079890645216297)","(63.33112469965015, 10.07974425449964)"
146,60.38530492782593,"(63.32995615222698, 10.079893223526376)","(63.33112040246668, 10.079741103231768)"
147,61.0020489692688,"(63.32996073588934, 10.079895801836454)","(63.331116391762116, 10.079737665484998)"
148,61.386188983917236,"(63.329965033072796, 10.079898380146531)","(63.33111238105755, 10.079734227738227)"
149,61.999943017959595,"(63.32996933025626, 10.07990095845661)","(63.331108083874085, 10.079730503512558)"
150,62.386171102523804,"(63.32997362743973, 10.079903823245587)","(63.331103786690626, 10.07972677928689)"
151,62.99993705749512,"(63.329977924623186, 10.079906688034562)","(63.33109948950716, 10.079723055061223)"
152,63.38601493835449,"(63.32998222180666, 10.07990926634464)","(63.331095192323694, 10.079719330835553)"
153,63.99993705749512,"(63.329986518990125, 10.079911844654717)","(63.33109118161913, 10.079715320130987)"
154,64.385498046875,"(63.32999081617359, 10.079914422964794)","(63.331087170914564, 10.079711309426422)"
155,65.00004005432129,"(63.32999511335705, 10.079917001274874)","(63.331082873731106, 10.079707585200753)"
156,65.43840503692627,"(63.32999969701941, 10.079919579584953)","(63.33107857654764, 10.079703860975084)"
157,65.99998903274536,"(63.33000428068177, 10.07992215789503)","(63.33107456584307, 10.079699850270519)"
158,66.38533592224121,"(63.33000857786523, 10.079924736205108)","(63.3310705551385, 10.079695839565954)"
159,66.99998903274536,"(63.330012875048695, 10.079927314515185)","(63.33106654443394, 10.079692115340285)"
160,67.38614511489868,"(63.33001717223216, 10.079929892825263)","(63.33106253372938, 10.079688391114615)"
161,68.0116069316864,"(63.33002146941562, 10.079932471135342)","(63.331058523024815, 10.079684666888948)"
162,68.38533902168274,"(63.33002576659908, 10.079935049445421)","(63.33105451232025, 10.07968094266328)"
163,68.99999594688416,"(63.330030063782544, 10.079937627755498)","(63.331050215136784, 10.07967750491651)"
164,69.3866081237793,"(63.33003436096601, 10.079940206065576)","(63.331045917953325, 10.079674067169739)"
165,69.99996495246887,"(63.33003865814947, 10.079942784375655)","(63.33104190724876, 10.079670915901865)"
166,70.38538813591003,"(63.330042668854034, 10.079945076206835)","(63.33103789654419, 10.079667764633992)"
167,70.99994707107544,"(63.330046679558606, 10.079947368038015)","(63.33103331288183, 10.079665186323915)"
168,71.38531494140625,"(63.33005097674207, 10.079949659869197)","(63.33102872921946, 10.079662608013836)"
169,71.99996304512024,"(63.33005527392553, 10.079951951700377)","(63.331024432036, 10.079660029703756)"
170,72.3853509426117,"(63.33005957110899, 10.079953670573762)","(63.33102013485254, 10.079657451393679)"
171,72.99995303153992,"(63.330063868292456, 10.079955389447148)","(63.33101583766907, 10.079655159562499)"
172,73.38531303405762,"(63.33006816547592, 10.079957108320533)","(63.331011540485605, 10.079652867731319)"
173,73.99998307228088,"(63.330072462659395, 10.079958827193918)","(63.33100724330214, 10.07965057590014)"
174,74.38568496704102,"(63.330076759842854, 10.07995997310951)","(63.33100294611868, 10.079648284068957)"
175,74.99997210502625,"(63.33008105702632, 10.0799611190251)","(63.33099864893522, 10.07964656519557)"
176,75.3853280544281,"(63.33008564068868, 10.079961691982895)","(63.330994351751755, 10.079644846322186)"
177,75.99993300437927,"(63.33009022435104, 10.079962264940688)","(63.33099005456829, 10.079643413927698)"
178,76.38585901260376,"(63.330094521534505, 10.079962551419586)","(63.33098575738483, 10.07964198153321)"
179,77.00012612342834,"(63.330098818717964, 10.079962837898483)","(63.33098117372246, 10.079641122096518)"
180,77.38528203964233,"(63.33010311590142, 10.07996312437738)","(63.330976590060104, 10.079640262659824)"
181,77.99997997283936,"(63.33010741308489, 10.079963410856278)","(63.33097229287664, 10.079639689702029)"
182,78.386146068573,"(63.330111996747256, 10.07996312437738)","(63.33096799569318, 10.079639116744234)"
183,79.00034713745117,"(63.33011658040962, 10.079962837898483)","(63.33096341203082, 10.079638830265338)"
184,79.38543510437012,"(63.33012087759309, 10.079961978461792)","(63.33095882836846, 10.07963854378644)"
185,80.00519800186157,"(63.33012517477655, 10.0799611190251)","(63.330954817663894, 10.07963854378644)"
186,80.3853919506073,"(63.33012947196001, 10.07995997310951)","(63.33095080695932, 10.07963854378644)"
187,81.00065898895264,"(63.33013376914347, 10.079958827193918)","(63.33094622329696, 10.07963854378644)"
188,81.38557195663452,"(63.33013835280583, 10.07995739479943)","(63.33094163963461, 10.07963854378644)"
189,81.99995493888855,"(63.33014293646819, 10.079955962404943)","(63.33093734245115, 10.079637970828646)"
190,82.38533306121826,"(63.33014723365166, 10.079953957052659)","(63.330933045267685, 10.07963739787085)"
