,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710840143.616829, caravela,7,111,4,3,
1,1710840148.766758, caravela,7,111,16,7,5.149929046630859
2,1710840151.867208, caravela,7,111,9,3,3.100450038909912
3,1710840158.017272, caravela,7,111,18,6,6.150063991546631
4,1710840164.317, caravela,7,111,18,7,6.299727916717529
5,1710840168.416748, caravela,7,111,12,5,4.099748134613037
6,1710840174.56789, caravela,7,111,16,8,6.151141881942749
7,1710840178.667148, caravela,7,111,8,4,4.099258184432983
8,1710840181.766741, caravela,7,111,10,3,3.099592924118042
9,1710840187.91697, caravela,7,111,18,8,6.150228977203369
10,1710840191.01678, caravela,7,111,9,3,3.0998098850250244
11,1710840198.21705, caravela,7,111,21,9,7.200270175933838
12,1710840202.316771, caravela,7,111,12,5,4.0997209548950195
13,1710840210.466731, caravela,7,111,20,13,8.149960041046143
14,1710840215.517119, caravela,7,111,11,5,5.050387859344482
15,1710840221.766946, caravela,7,111,18,9,6.249827146530151
16,1710840225.866795, caravela,7,111,12,4,4.099848985671997
17,1710840231.066978, caravela,7,111,15,5,5.200182914733887
18,1710840234.167499, caravela,7,111,9,3,3.1005210876464844
19,1710840237.266773, caravela,7,111,9,3,3.099273920059204
0,1710840137.545431, caravela-3,7,113,5,3,
1,1710840142.596422, caravela-3,7,113,10,5,5.050991058349609
2,1710840145.695637, caravela-3,7,113,6,3,3.099215030670166
3,1710840148.795536, caravela-3,7,113,6,3,3.0998990535736084
4,1710840151.846695, caravela-3,7,113,6,3,3.051158905029297
5,1710840154.946766, caravela-3,7,113,6,3,3.1000709533691406
6,1710840158.095357, caravela-3,7,113,6,3,3.1485910415649414
7,1710840162.195413, caravela-3,7,113,8,4,4.100056171417236
8,1710840168.395954, caravela-3,7,113,12,6,6.200540781021118
9,1710840171.545964, caravela-3,7,113,6,3,3.150010108947754
10,1710840174.59649, caravela-3,7,113,6,3,3.0505259037017822
11,1710840181.795835, caravela-3,7,113,14,7,7.199345111846924
12,1710840184.895797, caravela-3,7,113,6,3,3.099961996078491
13,1710840188.045548, caravela-3,7,113,6,3,3.1497509479522705
14,1710840192.09584, caravela-3,7,113,8,4,4.050292015075684
15,1710840196.295975, caravela-3,7,113,8,4,4.200134992599487
16,1710840207.596009, caravela-3,7,113,23,13,11.300034046173096
17,1710840214.845961, caravela-3,7,113,14,7,7.249952077865601
18,1710840217.946378, caravela-3,7,113,6,3,3.100416898727417
19,1710840223.195589, caravela-3,7,113,10,6,5.249211072921753
20,1710840226.247249, caravela-3,7,113,6,3,3.0516598224639893
21,1710840229.395481, caravela-3,7,113,6,3,3.1482322216033936
22,1710840232.501732, caravela-3,7,113,5,3,3.1062510013580322
