,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710854810.280727, caravela,7,111,12,3,
1,1710854813.381101, caravela,7,111,16,3,3.1003739833831787
2,1710854816.530709, caravela,7,111,18,3,3.1496081352233887
3,1710854821.680667, caravela,7,111,31,5,5.149957895278931
4,1710854824.780787, caravela,7,111,21,3,3.1001200675964355
5,1710854829.880879, caravela,7,111,22,5,5.100091934204102
6,1710854832.930638, caravela,7,111,15,3,3.0497591495513916
7,1710854837.781409, caravela,7,111,29,4,4.850770950317383
8,1710854847.030667, caravela,7,111,51,12,9.249258041381836
9,1710854852.28222, caravela,7,111,25,5,5.2515528202056885
10,1710854859.480529, caravela,7,111,45,7,7.1983091831207275
11,1710854863.533302, caravela,7,111,22,4,4.0527729988098145
12,1710854867.641655, caravela,7,111,25,4,4.108352899551392
13,1710854872.731428, caravela,7,111,30,7,5.089772939682007
14,1710854876.880564, caravela,7,111,22,4,4.149136066436768
15,1710854887.132058, caravela,7,111,56,12,10.25149393081665
16,1710854891.181063, caravela,7,111,20,5,4.049005031585693
17,1710854894.28166, caravela,7,111,18,3,3.1005971431732178
18,1710854897.334146, caravela,7,111,20,3,3.052485942840576
19,1710854900.481577, caravela,7,111,15,3,3.147430896759033
20,1710854908.631596, caravela,7,111,49,12,8.15001916885376
21,1710854916.881217, caravela,7,111,35,8,8.249620914459229
22,1710854921.031164, caravela,7,111,20,5,4.149946928024292
23,1710854924.131932, caravela,7,111,15,3,3.1007680892944336
24,1710854933.431832, caravela,7,111,45,9,9.29990005493164
25,1710854936.481635, caravela,7,111,15,3,3.0498030185699463
26,1710854942.58141, caravela,7,111,30,6,6.0997748374938965
27,1710854947.731121, caravela,7,111,25,5,5.1497111320495605
28,1710854951.881356, caravela,7,111,20,4,4.150234937667847
29,1710854960.082091, caravela,7,111,40,12,8.200735092163086
30,1710854969.331435, caravela,7,111,45,9,9.249343872070312
31,1710854975.530978, caravela,7,111,30,6,6.199542999267578
32,1710854978.531453, caravela,7,111,15,3,3.0004749298095703
33,1710854983.631399, caravela,7,111,25,7,5.099946022033691
34,1710854988.682301, caravela,7,111,25,7,5.0509021282196045
35,1710854998.030945, caravela,7,111,47,9,9.348644018173218
36,1710855003.180682, caravela,7,111,25,5,5.1497368812561035
37,1710855006.230973, caravela,7,111,15,3,3.050291061401367
38,1710855009.280806, caravela,7,111,8,3,3.049833059310913
39,1710855015.480962, caravela,7,111,13,7,6.200155973434448
