,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710854039.652918, caravela,7,111,8,3,
1,1710854044.852587, caravela,7,111,23,6,5.199668884277344
2,1710854047.902828, caravela,7,111,17,3,3.050240993499756
3,1710854052.002708, caravela,7,111,22,4,4.09987998008728
4,1710854058.202887, caravela,7,111,33,8,6.200179100036621
5,1710854061.252519, caravela,7,111,17,3,3.0496318340301514
6,1710854068.102969, caravela,7,111,30,6,6.850450038909912
7,1710854073.252932, caravela,7,111,25,5,5.149963140487671
8,1710854076.303728, caravela,7,111,15,3,3.0507960319519043
9,1710854079.4529, caravela,7,111,15,3,3.149171829223633
10,1710854083.603984, caravela,7,111,20,4,4.1510841846466064
11,1710854092.902858, caravela,7,111,45,9,9.298873901367188
12,1710854099.053272, caravela,7,111,30,6,6.150413990020752
13,1710854104.205089, caravela,7,111,30,5,5.151817083358765
14,1710854107.253492, caravela,7,111,15,3,3.048403024673462
15,1710854110.353236, caravela,7,111,15,3,3.0997438430786133
16,1710854116.503663, caravela,7,111,30,7,6.1504271030426025
17,1710854119.652593, caravela,7,111,15,3,3.1489298343658447
18,1710854122.653103, caravela,7,111,15,3,3.0005102157592773
19,1710854125.752794, caravela,7,111,15,3,3.0996909141540527
20,1710854128.852433, caravela,7,111,15,3,3.0996389389038086
21,1710854133.952392, caravela,7,111,14,7,5.099959135055542
22,1710854141.20287, caravela,7,111,37,7,7.2504777908325195
23,1710854144.303356, caravela,7,111,15,3,3.1004860401153564
24,1710854147.404724, caravela,7,111,15,3,3.101367950439453
25,1710854152.508655, caravela,7,111,25,5,5.103931188583374
26,1710854157.652937, caravela,7,111,25,5,5.14428186416626
27,1710854163.85295, caravela,7,111,30,9,6.200013160705566
28,1710854166.955593, caravela,7,111,13,3,3.1026430130004883
29,1710854170.103333, caravela,7,111,16,3,3.147739887237549
30,1710854177.303367, caravela,7,111,24,7,7.200033903121948
31,1710854183.502944, caravela,7,111,30,7,6.19957709312439
32,1710854187.603046, caravela,7,111,20,4,4.100101947784424
33,1710854194.753047, caravela,7,111,35,10,7.150001049041748
34,1710854198.852577, caravela,7,111,20,5,4.099529981613159
35,1710854202.952785, caravela,7,111,11,4,4.100208044052124
36,1710854207.102544, caravela,7,111,12,4,4.14975905418396
37,1710854210.204667, caravela,7,111,9,3,3.1021230220794678
38,1710854213.253182, caravela,7,111,9,3,3.0485148429870605
39,1710854217.452888, caravela,7,111,12,4,4.199706077575684
40,1710854223.655542, caravela,7,111,18,6,6.202653884887695
41,1710854227.802452, caravela,7,111,12,5,4.146910190582275
42,1710854345.003129, caravela,7,111,25,5,117.20067691802979
43,1710854348.052695, caravela,7,111,3,3,3.0495660305023193
44,1710854351.152689, caravela,7,111,3,3,3.099993944168091
45,1710854354.202731, caravela,7,111,3,3,3.050041913986206
46,1710854360.305091, caravela,7,111,6,6,6.102360010147095
47,1710854363.403037, caravela,7,111,3,3,3.0979461669921875
48,1710854369.652694, caravela,7,111,6,6,6.249656915664673
49,1710854373.703326, caravela,7,111,4,4,4.050631999969482
50,1710854376.802743, caravela,7,111,3,3,3.099416971206665
0,1710854037.878508, caravela-2,7,112,19,7,
1,1710854043.018195, caravela-2,7,112,22,5,5.139686822891235
2,1710854046.117953, caravela-2,7,112,14,3,3.0997581481933594
3,1710854050.168255, caravela-2,7,112,18,4,4.050302028656006
4,1710854053.268959, caravela-2,7,112,14,3,3.1007039546966553
5,1710854059.01919, caravela-2,7,112,25,6,5.750231027603149
6,1710854063.168078, caravela-2,7,112,16,4,4.148887872695923
7,1710854068.271367, caravela-2,7,112,20,5,5.1032891273498535
8,1710854073.417924, caravela-2,7,112,20,6,5.146556854248047
9,1710854082.718202, caravela-2,7,112,36,13,9.300278186798096
10,1710854085.769356, caravela-2,7,112,12,3,3.0511538982391357
11,1710854089.917972, caravela-2,7,112,14,5,4.148616075515747
12,1710854093.968403, caravela-2,7,112,12,4,4.0504310131073
13,1710854097.11805, caravela-2,7,112,13,3,3.1496469974517822
14,1710854102.218191, caravela-2,7,112,20,6,5.100140810012817
15,1710854108.418003, caravela-2,7,112,24,7,6.199812173843384
16,1710854114.568509, caravela-2,7,112,24,6,6.150506019592285
17,1710854120.66935, caravela-2,7,112,24,7,6.10084080696106
18,1710854124.722346, caravela-2,7,112,16,4,4.0529961585998535
19,1710854129.868286, caravela-2,7,112,16,6,5.145939826965332
20,1710854135.018039, caravela-2,7,112,20,7,5.149753093719482
21,1710854139.118112, caravela-2,7,112,16,5,4.1000730991363525
22,1710854142.268292, caravela-2,7,112,12,3,3.150179862976074
23,1710854148.469675, caravela-2,7,112,24,6,6.201383113861084
24,1710854152.569765, caravela-2,7,112,16,5,4.100090026855469
25,1710854158.768183, caravela-2,7,112,24,7,6.198417901992798
26,1710854169.069441, caravela-2,7,112,36,13,10.301258087158203
27,1710854172.16857, caravela-2,7,112,12,3,3.0991289615631104
28,1710854179.419266, caravela-2,7,112,28,7,7.2506959438323975
29,1710854182.520818, caravela-2,7,112,12,3,3.1015520095825195
30,1710854189.719483, caravela-2,7,112,28,8,7.198664903640747
31,1710854193.818937, caravela-2,7,112,16,5,4.099454164505005
