,time,asv_1,asv_2
23,0.0,"(63.3294129882372, 10.079843662677098)","(63.330552601291714, 10.08219765977839)"
24,0.24972891807556152,"(63.32941728542066, 10.079843662677098)","(63.330552601291714, 10.082187633016977)"
25,1.0003418922424316,"(63.32942158260413, 10.079843662677098)","(63.330552601291714, 10.082177319776665)"
26,1.251776933670044,"(63.32942616626649, 10.079843662677098)","(63.330552601291714, 10.082167006536352)"
27,2.001620054244995,"(63.32943074992885, 10.079843662677098)","(63.330552601291714, 10.082156979774936)"
28,2.2490639686584473,"(63.329435333591206, 10.0798433761982)","(63.330552601291714, 10.082146953013522)"
29,3.000030040740967,"(63.32943991725356, 10.079843089719303)","(63.330552601291714, 10.082136926252108)"
30,3.2490780353546143,"(63.329444500915926, 10.079843089719303)","(63.330552601291714, 10.082126899490692)"
31,4.000082015991211,"(63.32944908457829, 10.079843089719303)","(63.330552601291714, 10.08211658625038)"
32,4.249741077423096,"(63.329453668240646, 10.079843089719303)","(63.330552601291714, 10.08210627301007)"
33,5.000683069229126,"(63.329458251903006, 10.079843089719303)","(63.330552601291714, 10.082096246248653)"
34,5.251043081283569,"(63.32946254908647, 10.079843089719303)","(63.330552601291714, 10.08208621948724)"
35,6.000150918960571,"(63.32946684626993, 10.079843089719303)","(63.330552601291714, 10.082076192725824)"
36,6.249699115753174,"(63.3294714299323, 10.079843089719303)","(63.330552601291714, 10.082066165964408)"
37,7.0005199909210205,"(63.329476013594665, 10.079843089719303)","(63.330552601291714, 10.082056139202994)"
38,7.249519109725952,"(63.329480597257024, 10.079843089719303)","(63.330552601291714, 10.08204611244158)"
39,8.000684022903442,"(63.329485180919384, 10.079843089719303)","(63.33055288777061, 10.082035799201268)"
40,8.249619960784912,"(63.32948976458174, 10.079843089719303)","(63.3305531742495, 10.082025485960955)"
41,9.000375986099243,"(63.3294943482441, 10.079843089719303)","(63.3305531742495, 10.082015459199539)"
42,9.249701976776123,"(63.32949864542756, 10.079843089719303)","(63.3305531742495, 10.082005432438125)"
43,10.000037908554077,"(63.32950294261102, 10.079843089719303)","(63.3305531742495, 10.081995405676711)"
44,10.249797105789185,"(63.32950752627339, 10.079843089719303)","(63.3305531742495, 10.081985378915297)"
45,11.000613927841187,"(63.329512109935756, 10.079843089719303)","(63.3305531742495, 10.081975352153883)"
46,11.249753952026367,"(63.32951669359811, 10.079843089719303)","(63.3305531742495, 10.081965325392467)"
47,12.000750064849854,"(63.32952127726047, 10.079843089719303)","(63.3305531742495, 10.081955298631051)"
48,12.249202013015747,"(63.329525860922836, 10.079843089719303)","(63.3305531742495, 10.081945271869635)"
49,13.00002408027649,"(63.3295304445852, 10.079843089719303)","(63.3305531742495, 10.081934958629324)"
50,13.249095916748047,"(63.32953474176867, 10.079843089719303)","(63.3305531742495, 10.081924645389012)"
51,13.999969005584717,"(63.32953903895213, 10.079843089719303)","(63.3305531742495, 10.081914618627597)"
52,14.249063968658447,"(63.32954362261449, 10.079843089719303)","(63.3305531742495, 10.081904591866182)"
53,15.001599073410034,"(63.32954820627685, 10.079843089719303)","(63.3305531742495, 10.081894565104768)"
54,15.24928903579712,"(63.329552789939214, 10.079843089719303)","(63.3305531742495, 10.081884538343353)"
55,16.000216960906982,"(63.329557373601574, 10.079843089719303)","(63.3305531742495, 10.081874511581939)"
56,16.249093055725098,"(63.329561957263934, 10.079843089719303)","(63.3305531742495, 10.081864484820525)"
57,17.000036001205444,"(63.329566540926294, 10.079843089719303)","(63.3305531742495, 10.081854458059109)"
58,17.249088048934937,"(63.32957083810976, 10.079843089719303)","(63.3305531742495, 10.081844431297693)"
59,18.000025987625122,"(63.32957513529322, 10.079843089719303)","(63.3305531742495, 10.081834404536277)"
60,18.24914789199829,"(63.32957971895557, 10.079843089719303)","(63.3305531742495, 10.081824377774863)"
61,18.999974012374878,"(63.32958430261793, 10.079843089719303)","(63.3305531742495, 10.081814351013449)"
62,19.249193906784058,"(63.3295888862803, 10.079843089719303)","(63.3305531742495, 10.081804324252035)"
63,19.999995946884155,"(63.329593469942665, 10.079843089719303)","(63.3305531742495, 10.081794297490621)"
64,20.249133110046387,"(63.329598053605025, 10.079843089719303)","(63.3305531742495, 10.081784270729205)"
65,20.999993085861206,"(63.329602637267385, 10.079843089719303)","(63.330553460728396, 10.081773957488892)"
66,21.249100923538208,"(63.32960693445085, 10.079843089719303)","(63.3305537472073, 10.08176364424858)"
67,22.00036907196045,"(63.32961123163431, 10.079843089719303)","(63.3305537472073, 10.081753617487166)"
68,22.249109029769897,"(63.32961581529668, 10.079843089719303)","(63.3305537472073, 10.08174359072575)"
69,23.000525951385498,"(63.32962039895904, 10.079843089719303)","(63.3305537472073, 10.081733563964335)"
70,23.249941110610962,"(63.3296249826214, 10.079843089719303)","(63.3305537472073, 10.08172353720292)"
71,24.00043296813965,"(63.32962956628376, 10.079843089719303)","(63.3305537472073, 10.081713510441507)"
72,24.25123405456543,"(63.32963386346722, 10.079843089719303)","(63.3305537472073, 10.08170348368009)"
73,25.000000953674316,"(63.32963816065068, 10.079843089719303)","(63.3305537472073, 10.081693456918677)"
74,25.249113082885742,"(63.329642744313034, 10.079843089719303)","(63.3305537472073, 10.081683430157263)"
75,26.00169801712036,"(63.329647327975394, 10.079843089719303)","(63.3305537472073, 10.081673403395847)"
76,26.249128103256226,"(63.32965191163776, 10.079843089719303)","(63.3305537472073, 10.081663376634433)"
77,27.000384092330933,"(63.32965649530013, 10.079843089719303)","(63.3305537472073, 10.081654209309711)"
78,27.249186992645264,"(63.32966107896249, 10.079843089719303)","(63.3305537472073, 10.081645041984988)"
79,27.999995946884155,"(63.32966566262485, 10.079843089719303)","(63.3305540336862, 10.081635301702471)"
80,28.24907612800598,"(63.329669959808314, 10.079843089719303)","(63.3305543201651, 10.081625561419955)"
81,29.000054121017456,"(63.32967425699177, 10.079843089719303)","(63.33055460664399, 10.081615821137436)"
82,29.249067068099976,"(63.32967884065414, 10.079843089719303)","(63.33055489312289, 10.081606080854918)"
