,time,asv_1,asv_2
27,0.0,"(63.32941356119499, 10.079846527466072)","(63.33164838307489, 10.079857986621974)"
28,0.5227620601654053,"(63.32941814485735, 10.079846527466072)","(63.33164408589143, 10.079857986621974)"
29,1.0010271072387695,"(63.32942272851971, 10.079846527466072)","(63.33163950222907, 10.079857986621974)"
30,1.5232391357421875,"(63.32942702570317, 10.079846527466072)","(63.331634918566714, 10.079857986621974)"
31,2.0000100135803223,"(63.329431322886634, 10.079846527466072)","(63.331630334904354, 10.079857986621974)"
32,2.5228021144866943,"(63.329435906549, 10.07984681394497)","(63.331625751241994, 10.079857986621974)"
33,3.000102996826172,"(63.32944049021137, 10.079847100423867)","(63.33162116757963, 10.079857986621974)"
34,3.522825002670288,"(63.32944507387373, 10.079847100423867)","(63.33161658391727, 10.079857986621974)"
35,4.000164031982422,"(63.32944965753608, 10.079847100423867)","(63.33161200025491, 10.079857986621974)"
36,4.522905111312866,"(63.32945424119844, 10.079847100423867)","(63.33160741659255, 10.079857986621974)"
37,5.000147104263306,"(63.3294588248608, 10.079847100423867)","(63.33160283293019, 10.079857986621974)"
38,5.522777080535889,"(63.32946340852317, 10.079847100423867)","(63.33159824926782, 10.079857986621974)"
39,6.001391172409058,"(63.32946799218553, 10.079847100423867)","(63.33159366560546, 10.079857986621974)"
40,6.523281097412109,"(63.329472289368994, 10.079847100423867)","(63.3315890819431, 10.079857986621974)"
41,7.000006198883057,"(63.32947658655245, 10.079847100423867)","(63.33158449828074, 10.079857986621974)"
42,7.522780179977417,"(63.32948117021481, 10.079847386902765)","(63.33157991461838, 10.079857986621974)"
43,8.000040054321289,"(63.32948575387717, 10.079847673381662)","(63.331575330956014, 10.079857986621974)"
44,8.522931098937988,"(63.32949033753954, 10.079847673381662)","(63.331570747293654, 10.079857986621974)"
45,9.000667095184326,"(63.329494921201906, 10.079847673381662)","(63.33156645011019, 10.079857986621974)"
46,9.523262977600098,"(63.32949950486426, 10.079847673381662)","(63.33156215292673, 10.079857986621974)"
47,10.00001311302185,"(63.32950408852662, 10.079847673381662)","(63.33155756926437, 10.079857700143076)"
48,10.522812128067017,"(63.329508385710085, 10.079847673381662)","(63.33155298560201, 10.079857413664179)"
49,10.99999713897705,"(63.329512682893544, 10.079847673381662)","(63.33154840193964, 10.079857413664179)"
50,11.523282051086426,"(63.32951726655591, 10.07984795986056)","(63.33154381827728, 10.079857413664179)"
51,11.999998092651367,"(63.32952185021828, 10.079848246339457)","(63.33153923461492, 10.079857413664179)"
52,12.522759199142456,"(63.32952643388063, 10.079848246339457)","(63.33153465095256, 10.079857413664179)"
53,12.999996185302734,"(63.32953101754299, 10.079848246339457)","(63.3315300672902, 10.079857413664179)"
54,13.524367094039917,"(63.32953560120535, 10.079848246339457)","(63.33152548362785, 10.079857413664179)"
55,14.000452041625977,"(63.32954018486771, 10.079848246339457)","(63.33152089996548, 10.079857413664179)"
56,14.522765159606934,"(63.329544482051176, 10.079848246339457)","(63.331516316303116, 10.079857413664179)"
57,15.0005521774292,"(63.329548779234635, 10.079848246339457)","(63.33151201911966, 10.079857413664179)"
58,15.52273416519165,"(63.329553362897, 10.079848246339457)","(63.33150772193619, 10.079857413664179)"
59,16.00007915496826,"(63.32955794655937, 10.079848246339457)","(63.33150313827383, 10.079857413664179)"
60,16.52317714691162,"(63.32956253022172, 10.079848532818355)","(63.33149855461147, 10.079857413664179)"
61,17.00000810623169,"(63.32956711388408, 10.079848819297252)","(63.33149397094911, 10.079857413664179)"
62,17.522869110107422,"(63.32957169754645, 10.079848819297252)","(63.331489387286744, 10.079857413664179)"
63,18.000028133392334,"(63.329576281208816, 10.079848819297252)","(63.331484803624384, 10.079857413664179)"
64,18.523316144943237,"(63.32958057839228, 10.079848819297252)","(63.331480219962025, 10.079857413664179)"
65,19.00003218650818,"(63.32958487557574, 10.079848819297252)","(63.33147563629967, 10.079857413664179)"
66,19.522756099700928,"(63.32958945923809, 10.079848819297252)","(63.33147105263731, 10.079857413664179)"
67,20.000152111053467,"(63.32959404290045, 10.079848819297252)","(63.331466755453846, 10.079857413664179)"
68,20.522772073745728,"(63.32959862656281, 10.079849105776152)","(63.33146245827038, 10.079857413664179)"
69,21.000049114227295,"(63.32960321022517, 10.07984939225505)","(63.33145787460802, 10.079857127185281)"
70,21.523224115371704,"(63.32960779388754, 10.07984939225505)","(63.33145329094565, 10.079856840706384)"
71,22.000128984451294,"(63.32961237754991, 10.07984939225505)","(63.33144870728329, 10.079856840706384)"
72,22.522754192352295,"(63.32961667473337, 10.07984939225505)","(63.33144412362093, 10.079856840706384)"
73,23.002055168151855,"(63.32962097191683, 10.07984939225505)","(63.331439539958566, 10.079856840706384)"
74,23.522737979888916,"(63.329625555579184, 10.07984939225505)","(63.33143495629621, 10.079856840706384)"
75,24.00002908706665,"(63.329630139241544, 10.07984939225505)","(63.33143037263385, 10.079856840706384)"
76,24.52277708053589,"(63.32963472290391, 10.07984939225505)","(63.33142578897149, 10.079856840706384)"
77,24.999993085861206,"(63.32963930656628, 10.07984939225505)","(63.33142149178802, 10.079856840706384)"
78,25.52272319793701,"(63.329643603749744, 10.079849678733947)","(63.33141719460456, 10.079856840706384)"
79,26.001129150390625,"(63.3296479009332, 10.079849965212844)","(63.33141261094221, 10.079856840706384)"
80,26.5227530002594,"(63.329652484595556, 10.079849965212844)","(63.33140802727985, 10.079856840706384)"
81,27.000014066696167,"(63.329657068257916, 10.079849965212844)","(63.33140344361748, 10.079856840706384)"
82,27.522737979888916,"(63.32966165192028, 10.079849965212844)","(63.331398859955115, 10.079856840706384)"
83,27.999999046325684,"(63.32966623558265, 10.079849965212844)","(63.33139484925055, 10.079856840706384)"
84,28.52273416519165,"(63.32967081924501, 10.079849965212844)","(63.331390838545985, 10.079856840706384)"
85,29.000055074691772,"(63.32967540290737, 10.079849965212844)","(63.33138654136252, 10.079856267748589)"
86,29.522731065750122,"(63.329679413611935, 10.079850251691742)","(63.33138224417905, 10.079855694790796)"
87,30.001289129257202,"(63.3296834243165, 10.07985053817064)","(63.331377660516694, 10.079855121832999)"
88,30.522715091705322,"(63.329687721499965, 10.079850824649537)","(63.33137307685434, 10.079854548875204)"
89,31.000007152557373,"(63.329692018683424, 10.079851111128432)","(63.33136877967088, 10.079853116480717)"
90,31.522760152816772,"(63.32969631586688, 10.07985168408623)","(63.331364482487416, 10.079851684086227)"
91,32.00000309944153,"(63.32970061305035, 10.079852257044024)","(63.33136018530395, 10.07985025169174)"
92,32.52272701263428,"(63.329704910233815, 10.079853402959614)","(63.33135588812049, 10.079848819297252)"
93,33.00001621246338,"(63.329709207417274, 10.079854548875204)","(63.331351304458124, 10.07984681394497)"
94,33.58654499053955,"(63.329713791079634, 10.079855981269692)","(63.33134672079576, 10.079844808592687)"
95,33.99999713897705,"(63.329718374741994, 10.079857413664179)","(63.3313424236123, 10.079842516761506)"
96,34.52306318283081,"(63.32972295840436, 10.079859419016461)","(63.33133812642883, 10.079840224930326)"
97,35.00167918205261,"(63.32972754206673, 10.079861424368746)","(63.33133382924537, 10.079837933099146)"
98,35.52301001548767,"(63.32973155277129, 10.079863716199927)","(63.33132953206191, 10.079835641267964)"
99,36.00001502037048,"(63.32973556347586, 10.079866008031107)","(63.33132523487845, 10.079833062957885)"
100,36.522725105285645,"(63.32974014713822, 10.079868299862287)","(63.33132093769498, 10.079830484647808)"
101,36.99998617172241,"(63.32974473080058, 10.079870591693469)","(63.33131664051152, 10.079827619858833)"
102,37.522799015045166,"(63.329749027984036, 10.079873170003546)","(63.33131234332806, 10.079824755069856)"
103,38.00034308433533,"(63.3297533251675, 10.079875748313624)","(63.3313080461446, 10.079821603801983)"
104,38.52456617355347,"(63.32975762235097, 10.079878040144806)","(63.33130374896113, 10.079818452534111)"
105,39.00070810317993,"(63.32976191953443, 10.079880331975986)","(63.33129945177767, 10.079815301266237)"
106,39.52273201942444,"(63.329766216717886, 10.079882910286063)","(63.3312951545942, 10.079812149998364)"
107,39.99999117851257,"(63.32977051390135, 10.079885488596142)","(63.331290857410735, 10.079808998730492)"
108,40.52280902862549,"(63.32977509756372, 10.079888353385117)","(63.33128656022728, 10.079805847462618)"
109,41.0004301071167,"(63.329779681226086, 10.079891218174092)","(63.3312822630438, 10.079802409715846)"
110,41.522759199142456,"(63.32978397840955, 10.079893796484171)","(63.33127796586034, 10.079798971969076)"
111,42.000174045562744,"(63.32978827559301, 10.079896374794249)","(63.33127366867687, 10.079795534222306)"
112,42.52274417877197,"(63.32979257277647, 10.079898953104326)","(63.33126937149341, 10.079792096475536)"
113,43.00022315979004,"(63.329796869959935, 10.079901531414405)","(63.331265074309954, 10.079788945207664)"
114,43.52276301383972,"(63.3298011671434, 10.079904109724485)","(63.33126077712649, 10.07978579393979)"
115,44.00080418586731,"(63.32980546432686, 10.079906688034562)","(63.33125676642192, 10.079782356193018)"
116,44.522725105285645,"(63.32980976151032, 10.07990926634464)","(63.33125275571736, 10.079778918446246)"
117,45.001089096069336,"(63.329814058693785, 10.079911844654717)","(63.33124845853389, 10.079775480699475)"
118,45.52283310890198,"(63.329818642356145, 10.079914422964794)","(63.331244161350426, 10.079772042952705)"
119,46.000256061553955,"(63.329823226018505, 10.079917001274874)","(63.33123986416696, 10.079768605205935)"
120,46.522759199142456,"(63.32982752320197, 10.079919579584953)","(63.3312355669835, 10.079765167459165)"
121,47.00000309944153,"(63.329831820385444, 10.07992215789503)","(63.33123126980004, 10.079761729712395)"
122,47.5227210521698,"(63.3298361175689, 10.079924736205108)","(63.33122697261658, 10.079758291965623)"
123,48.00000309944153,"(63.32984041475237, 10.079927314515185)","(63.33122267543311, 10.079755140697749)"
124,48.522741079330444,"(63.329844711935834, 10.079929892825263)","(63.33121837824965, 10.079751989429875)"
125,48.999996185302734,"(63.32984900911929, 10.079932471135342)","(63.33121408106619, 10.079748551683103)"
126,49.522725105285645,"(63.32985330630275, 10.079935049445421)","(63.33120978388273, 10.079745113936333)"
127,50.00003719329834,"(63.32985760348622, 10.079937627755498)","(63.33120548669926, 10.079741676189563)"
128,50.522722005844116,"(63.32986218714858, 10.079940206065576)","(63.3312011895158, 10.079738238442793)"
129,51.00011205673218,"(63.32986677081094, 10.079942784375655)","(63.33119717881124, 10.079735087174921)"
130,51.52308917045593,"(63.329871067994404, 10.079945362685732)","(63.331193168106665, 10.079731935907047)"
131,52.001296043395996,"(63.32987536517786, 10.07994794099581)","(63.3311888709232, 10.079728498160275)"
132,52.52325701713562,"(63.329879662361336, 10.07995051930589)","(63.33118457373974, 10.079725060413505)"
133,52.999999046325684,"(63.3298839595448, 10.079953097615967)","(63.33118027655628, 10.079721909145631)"
134,53.522741079330444,"(63.32988825672827, 10.079955675926044)","(63.331175979372816, 10.079718757877757)"
135,54.000054121017456,"(63.329892553911726, 10.079958254236123)","(63.33117168218935, 10.079715606609884)"
136,54.52276015281677,"(63.329896851095185, 10.0799608325462)","(63.33116738500589, 10.079712455342012)"
137,55.00020217895508,"(63.32990114827865, 10.079963410856278)","(63.33116308782243, 10.079709017595242)"
138,55.52277898788452,"(63.32990573194101, 10.079965989166357)","(63.331158790638966, 10.07970557984847)"
139,56.00009202957153,"(63.329910315603364, 10.079968567476435)","(63.3311544934555, 10.079702428580596)"
140,56.52272915840149,"(63.32991461278683, 10.079971145786512)","(63.33115019627203, 10.079699277312724)"
141,57.00073313713074,"(63.329918909970296, 10.079973724096591)","(63.33114589908857, 10.079696126044851)"
142,57.52274417877197,"(63.329923207153755, 10.07997630240667)","(63.3311416019051, 10.079692974776977)"
143,57.99999809265137,"(63.32992750433722, 10.079978880716748)","(63.33113759120053, 10.079690109988)"
144,58.52275013923645,"(63.32993180152069, 10.079981459026826)","(63.331133580495965, 10.079687245199025)"
145,59.000147104263306,"(63.329936098704145, 10.079984037336903)","(63.33112899683361, 10.07968438041005)"
146,59.52327919006348,"(63.32994039588762, 10.07998661564698)","(63.33112441317125, 10.079681515621074)"
147,60.000179052352905,"(63.329944693071084, 10.07998919395706)","(63.33112011598779, 10.079678937310995)"
148,60.522770166397095,"(63.329949276733444, 10.07999148578824)","(63.33111581880432, 10.079676359000917)"
149,61.00000309944153,"(63.3299538603958, 10.07999377761942)","(63.331111521620855, 10.07967378069084)"
150,61.52284121513367,"(63.32995815757926, 10.079996355929499)","(63.331107224437396, 10.079671202380762)"
151,61.99998998641968,"(63.32996245476273, 10.079998934239576)","(63.33110292725394, 10.079668910549582)"
152,62.523411989212036,"(63.32996675194619, 10.080001226070758)","(63.33109863007047, 10.0796666187184)"
153,63.00001001358032,"(63.329971049129654, 10.08000351790194)","(63.331094332887005, 10.07966432688722)"
154,63.52295708656311,"(63.32997534631312, 10.080006096212017)","(63.33109003570355, 10.07966203505604)"
155,64.00000309944153,"(63.32997964349658, 10.080008674522094)","(63.33108545204118, 10.079659743224859)"
156,64.52338910102844,"(63.32998394068004, 10.080010966353274)","(63.33108086837882, 10.079657451393679)"
