,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710842465.819444, caravela,7,111,17,13,
1,1710842468.869339, caravela,7,111,8,3,3.0498950481414795
2,1710842472.969615, caravela,7,111,12,5,4.100275993347168
3,1710842479.130194, caravela,7,111,18,8,6.160578966140747
4,1710842483.270002, caravela,7,111,12,4,4.139807939529419
5,1710842486.369323, caravela,7,111,9,3,3.099321126937866
6,1710842490.069725, caravela,7,111,9,3,3.700402021408081
7,1710842494.170297, caravela,7,111,12,4,4.100571870803833
8,1710842498.319525, caravela,7,111,12,4,4.149228096008301
9,1710842501.419373, caravela,7,111,9,3,3.0998480319976807
10,1710842504.519274, caravela,7,111,9,3,3.099900960922241
11,1710842507.61954, caravela,7,111,9,3,3.1002659797668457
12,1710842510.720342, caravela,7,111,9,3,3.100801944732666
13,1710842518.969779, caravela,7,111,24,8,8.249437093734741
14,1710842522.119395, caravela,7,111,9,3,3.149616003036499
15,1710842528.320421, caravela,7,111,19,9,6.20102596282959
16,1710842531.419435, caravela,7,111,9,3,3.0990140438079834
17,1710842537.669308, caravela,7,111,18,6,6.249872922897339
18,1710842542.869428, caravela,7,111,15,6,5.200119972229004
19,1710842545.919511, caravela,7,111,9,3,3.0500831604003906
20,1710842550.019322, caravela,7,111,12,4,4.099810838699341
21,1710842554.119488, caravela,7,111,12,4,4.100166082382202
22,1710842558.219952, caravela,7,111,8,4,4.100464105606079
23,1710842562.36946, caravela,7,111,11,4,4.149507999420166
24,1710842566.51932, caravela,7,111,12,4,4.14985990524292
25,1710842573.669676, caravela,7,111,21,10,7.15035605430603
26,1710842577.819514, caravela,7,111,12,4,4.149837970733643
27,1710842581.969744, caravela,7,111,12,5,4.1502299308776855
28,1710842592.323372, caravela,7,111,31,13,10.353627920150757
29,1710842598.519469, caravela,7,111,20,7,6.196097135543823
30,1710842601.669728, caravela,7,111,10,3,3.150259017944336
31,1710842605.819566, caravela,7,111,12,4,4.149837970733643
32,1710842610.919633, caravela,7,111,15,7,5.100066900253296
33,1710842614.969694, caravela,7,111,13,4,4.050060987472534
34,1710842618.119549, caravela,7,111,9,3,3.149855136871338
35,1710842622.269351, caravela,7,111,12,4,4.149801969528198
36,1710842625.319703, caravela,7,111,9,3,3.050352096557617
37,1710842629.469306, caravela,7,111,12,4,4.149602890014648
38,1710842632.519403, caravela,7,111,9,3,3.0500969886779785
39,1710842636.669724, caravela,7,111,12,4,4.150321006774902
40,1710842641.819679, caravela,7,111,15,5,5.1499550342559814
41,1710842652.069409, caravela,7,111,34,11,10.249729871749878
42,1710842656.119406, caravela,7,111,13,5,4.049997091293335
43,1710842659.219792, caravela,7,111,10,3,3.100385904312134
44,1710842664.319486, caravela,7,111,15,6,5.099694013595581
45,1710842668.469448, caravela,7,111,13,5,4.1499621868133545
46,1710842672.619405, caravela,7,111,12,4,4.149956941604614
47,1710842684.969534, caravela,7,111,36,13,12.350128889083862
48,1710842688.069386, caravela,7,111,9,3,3.0998520851135254
49,1710842692.219946, caravela,7,111,12,5,4.150559902191162
50,1710842699.469456, caravela,7,111,21,7,7.249510049819946
51,1710842705.619489, caravela,7,111,20,6,6.150032997131348
52,1710842708.669607, caravela,7,111,10,3,3.0501179695129395
53,1710842712.819433, caravela,7,111,14,5,4.1498260498046875
54,1710842718.969609, caravela,7,111,22,9,6.150176048278809
55,1710842723.021423, caravela,7,111,12,4,4.051814079284668
56,1710842727.169724, caravela,7,111,14,4,4.148300886154175
57,1710842736.419627, caravela,7,111,27,10,9.249902963638306
58,1710842740.5697, caravela,7,111,12,4,4.150073051452637
59,1710842746.769349, caravela,7,111,18,7,6.199649095535278
60,1710842750.869858, caravela,7,111,12,4,4.10050892829895
61,1710842759.069845, caravela,7,111,20,4,8.199986934661865
62,1710842766.269293, caravela,7,111,20,9,7.199448108673096
63,1710842770.319704, caravela,7,111,12,4,4.050410985946655
0,1710842462.582323, caravela-2,7,112,16,7,
1,1710842467.78009, caravela-2,7,112,10,5,5.197767019271851
2,1710842473.930174, caravela-2,7,112,12,6,6.150084018707275
3,1710842476.980723, caravela-2,7,112,6,3,3.050548791885376
4,1710842480.080139, caravela-2,7,112,6,3,3.0994160175323486
5,1710842483.180125, caravela-2,7,112,6,3,3.0999860763549805
6,1710842487.329884, caravela-2,7,112,9,4,4.14975905418396
7,1710842491.430208, caravela-2,7,112,8,5,4.100323915481567
8,1710842495.580357, caravela-2,7,112,8,4,4.15014910697937
9,1710842498.680902, caravela-2,7,112,6,3,3.1005449295043945
10,1710842501.830354, caravela-2,7,112,6,3,3.149451971054077
11,1710842504.930165, caravela-2,7,112,6,3,3.09981107711792
12,1710842512.229988, caravela-2,7,112,14,8,7.299823045730591
13,1710842516.330326, caravela-2,7,112,8,4,4.100337982177734
14,1710842523.129882, caravela-2,7,112,12,6,6.799556016921997
15,1710842526.180182, caravela-2,7,112,6,3,3.050299882888794
16,1710842529.280193, caravela-2,7,112,6,3,3.100011110305786
17,1710842532.331653, caravela-2,7,112,6,3,3.051460027694702
18,1710842537.480685, caravela-2,7,112,10,5,5.1490318775177
19,1710842540.580235, caravela-2,7,112,6,3,3.0995500087738037
20,1710842544.680977, caravela-2,7,112,8,4,4.1007421016693115
21,1710842547.780089, caravela-2,7,112,6,3,3.099111795425415
22,1710842551.83042, caravela-2,7,112,8,5,4.050331115722656
23,1710842555.930523, caravela-2,7,112,8,4,4.10010290145874
24,1710842560.030703, caravela-2,7,112,8,4,4.100180149078369
25,1710842563.080386, caravela-2,7,112,6,3,3.049682855606079
26,1710842568.181057, caravela-2,7,112,10,5,5.100671052932739
27,1710842571.330932, caravela-2,7,112,6,3,3.1498749256134033
28,1710842576.482347, caravela-2,7,112,10,5,5.151415109634399
29,1710842579.583172, caravela-2,7,112,6,3,3.100825071334839
30,1710842589.830394, caravela-2,7,112,23,12,10.247221946716309
31,1710842592.980113, caravela-2,7,112,7,3,3.149718999862671
32,1710842596.080709, caravela-2,7,112,7,3,3.1005959510803223
33,1710842599.130087, caravela-2,7,112,6,3,3.049377918243408
34,1710842605.280469, caravela-2,7,112,12,6,6.150382041931152
35,1710842608.430064, caravela-2,7,112,6,3,3.149595022201538
36,1710842611.580784, caravela-2,7,112,6,3,3.1507201194763184
37,1710842615.730573, caravela-2,7,112,8,4,4.149788856506348
38,1710842618.781329, caravela-2,7,112,6,3,3.0507559776306152
39,1710842622.930345, caravela-2,7,112,8,4,4.1490161418914795
40,1710842626.030279, caravela-2,7,112,6,3,3.0999338626861572
41,1710842631.080652, caravela-2,7,112,11,5,5.050373077392578
42,1710842635.230394, caravela-2,7,112,8,4,4.149741888046265
43,1710842643.380269, caravela-2,7,112,18,12,8.149875164031982
44,1710842646.529922, caravela-2,7,112,8,3,3.1496529579162598
45,1710842650.630483, caravela-2,7,112,8,4,4.100560903549194
46,1710842653.730264, caravela-2,7,112,7,3,3.099781036376953
47,1710842658.830122, caravela-2,7,112,10,5,5.099858045578003
48,1710842662.880155, caravela-2,7,112,10,4,4.050033092498779
49,1710842666.980443, caravela-2,7,112,8,4,4.100287914276123
50,1710842675.230179, caravela-2,7,112,16,13,8.249736070632935
51,1710842679.330554, caravela-2,7,112,8,4,4.100374937057495
52,1710842682.480095, caravela-2,7,112,6,3,3.149540901184082
53,1710842686.579935, caravela-2,7,112,8,4,4.09984016418457
54,1710842692.830402, caravela-2,7,112,12,9,6.250466823577881
55,1710842699.0304, caravela-2,7,112,14,9,6.199998140335083
56,1710842702.080779, caravela-2,7,112,7,3,3.0503790378570557
57,1710842707.230647, caravela-2,7,112,12,5,5.149868011474609
58,1710842713.47996, caravela-2,7,112,15,6,6.249312877655029
59,1710842716.529956, caravela-2,7,112,6,3,3.0499961376190186
60,1710842720.630219, caravela-2,7,112,10,4,4.100262880325317
61,1710842723.780893, caravela-2,7,112,6,3,3.1506741046905518
62,1710842726.930325, caravela-2,7,112,6,3,3.1494319438934326
63,1710842730.980089, caravela-2,7,112,8,4,4.049763917922974
64,1710842734.030326, caravela-2,7,112,6,3,3.050236940383911
65,1710842741.330019, caravela-2,7,112,14,7,7.2996931076049805
66,1710842744.430394, caravela-2,7,112,6,3,3.100374937057495
67,1710842752.630441, caravela-2,7,112,16,9,8.200047016143799
68,1710842756.780642, caravela-2,7,112,8,5,4.150201082229614
69,1710842760.879988, caravela-2,7,112,8,4,4.099345922470093
70,1710842763.880421, caravela-2,7,112,6,3,3.0004329681396484
71,1710842767.930852, caravela-2,7,112,8,4,4.0504310131073
72,1710842774.080876, caravela-2,7,112,12,6,6.150024175643921
73,1710842778.180092, caravela-2,7,112,8,4,4.099215984344482
74,1710842782.281141, caravela-2,7,112,8,4,4.101048946380615
