,time,asv_1,asv_2
1,0.0,"(63.32894488171858, 10.079846527466072)","(63.33290344712513, 10.081313299421607)"
2,168.352520942688,"(63.32894488171858, 10.079846527466072)","(63.33221074115082, 10.07988434268055)"
3,169.35303783416748,"(63.32894488171858, 10.079846527466072)","(63.33221074115082, 10.07988434268055)"
4,170.35297179222107,"(63.32894488171858, 10.079846527466072)","(63.33221074115082, 10.07988434268055)"
5,171.35284090042114,"(63.32894488171858, 10.079846527466072)","(63.33221074115082, 10.07988434268055)"
6,172.35261392593384,"(63.32894488171858, 10.079846527466072)","(63.33220844931964, 10.07988434268055)"
7,173.3527708053589,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.07988434268055)"
8,174.35253596305847,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.07988434268055)"
9,175.3525528907776,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.07988434268055)"
10,176.35255098342896,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.07988434268055)"
11,177.3526918888092,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.07988434268055)"
12,178.35258984565735,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.07988434268055)"
13,179.35250687599182,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.07988434268055)"
14,180.35441184043884,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.07988434268055)"
15,181.35252380371094,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.07988434268055)"
16,182.35288095474243,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.07988434268055)"
17,183.3525619506836,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.07988434268055)"
18,183.95246481895447,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.07988434268055)"
19,184.35254001617432,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.07988434268055)"
20,184.9521768093109,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.079884056201653)"
21,185.35380792617798,"(63.32894488171858, 10.079846527466072)","(63.33220787636185, 10.079883769722755)"
22,185.9521849155426,"(63.32894488171858, 10.079846527466072)","(63.33220730340405, 10.079881477891576)"
23,186.35288190841675,"(63.32894488171858, 10.079846527466072)","(63.33220673044625, 10.079879186060396)"
24,186.9522078037262,"(63.32894488171858, 10.079846527466072)","(63.33220529805176, 10.079875748313624)"
25,187.3524580001831,"(63.32894430876078, 10.079846527466072)","(63.33220386565728, 10.079872310566852)"
26,187.95214891433716,"(63.32894373580298, 10.079846527466072)","(63.332202433262786, 10.079868586341185)"
27,188.35251188278198,"(63.32894258988739, 10.079846527466072)","(63.332201000868295, 10.079864862115517)"
28,188.9524688720703,"(63.3289414439718, 10.079846527466072)","(63.33219899551601, 10.079860278453157)"
29,189.3529930114746,"(63.3289414439718, 10.079846527466072)","(63.33219699016373, 10.079855694790796)"
30,189.95215702056885,"(63.3289414439718, 10.079846527466072)","(63.33219383889586, 10.079849105776152)"
31,190.35251092910767,"(63.32894316284519, 10.079846527466072)","(63.332190687627985, 10.079842516761506)"
32,190.9522190093994,"(63.32894488171858, 10.079846527466072)","(63.332187249881216, 10.079835641267966)"
33,191.35294795036316,"(63.32894774650755, 10.079846527466072)","(63.332183812134446, 10.079828765774424)"
34,191.95256996154785,"(63.32895061129653, 10.079846527466072)","(63.33218008790878, 10.079822463238678)"
35,192.35278797149658,"(63.32895462200109, 10.079846527466072)","(63.33217636368312, 10.079816160702931)"
36,192.95250797271729,"(63.32895863270565, 10.079846527466072)","(63.33217263945745, 10.079810144646082)"
37,193.35260391235352,"(63.32896321636802, 10.079846527466072)","(63.332168915231776, 10.079804128589233)"
38,193.95215487480164,"(63.328967800030384, 10.079846527466072)","(63.332165191006105, 10.079798399011281)"
39,194.35257291793823,"(63.328972383692744, 10.079846240987175)","(63.332161466780434, 10.07979266943333)"
40,194.95223689079285,"(63.328976967355096, 10.079845954508277)","(63.332157456075876, 10.079787512813173)"
41,195.35289978981018,"(63.32898155101746, 10.079845954508277)","(63.33215344537131, 10.079782356193016)"
42,195.95218896865845,"(63.32898613467983, 10.079845954508277)","(63.332149434666746, 10.079777486051757)"
43,196.35250902175903,"(63.32899071834218, 10.079845954508277)","(63.332145423962174, 10.0797726159105)"
44,196.95216989517212,"(63.32899530200454, 10.079845954508277)","(63.33214141325761, 10.07976803224814)"
45,197.35252285003662,"(63.3289998856669, 10.079845954508277)","(63.332137402553045, 10.079763448585778)"
46,197.95222091674805,"(63.32900446932926, 10.079845954508277)","(63.33213310536958, 10.079759437881211)"
47,198.35250282287598,"(63.329009339470524, 10.079845954508277)","(63.33212880818612, 10.079755427176647)"
48,198.95220685005188,"(63.329014209611785, 10.079845954508277)","(63.332124797481555, 10.079751416472082)"
49,199.3525218963623,"(63.329018793274145, 10.079845954508277)","(63.33212078677698, 10.079747405767515)"
50,199.9521667957306,"(63.3290233769365, 10.079845954508277)","(63.33211648959352, 10.07974425449964)"
51,200.35272884368896,"(63.329027960598864, 10.07984566802938)","(63.33211219241006, 10.079741103231768)"
52,200.95215487480164,"(63.32903254426123, 10.079845381550482)","(63.3321076087477, 10.079738238442793)"
53,201.3527228832245,"(63.32903712792359, 10.079845381550482)","(63.33210302508534, 10.079735373653817)"
54,201.9522249698639,"(63.32904171158595, 10.079845381550482)","(63.332098727901865, 10.079732795343737)"
55,202.35250687599182,"(63.32904629524832, 10.079845381550482)","(63.3320944307184, 10.07973021703366)"
56,202.9524610042572,"(63.32905087891068, 10.079845381550482)","(63.33208984705604, 10.07972792520248)"
57,203.35287189483643,"(63.32905546257304, 10.079845381550482)","(63.33208526339369, 10.0797256333713)"
58,203.95244693756104,"(63.3290600462354, 10.079845381550482)","(63.33208096621023, 10.079723914497915)"
59,204.35250782966614,"(63.32906462989776, 10.079845381550482)","(63.33207666902676, 10.07972219562453)"
60,204.95225596427917,"(63.32906921356011, 10.079845381550482)","(63.3320720853644, 10.07972104970894)"
61,205.35290479660034,"(63.32907379722248, 10.079845381550482)","(63.33206750170204, 10.079719903793348)"
62,205.95219898223877,"(63.329078380884845, 10.079845381550482)","(63.332062918039675, 10.079719044356656)"
63,206.35285592079163,"(63.3290829645472, 10.079845381550482)","(63.33205833437731, 10.079718184919964)"
64,206.95230388641357,"(63.32908754820956, 10.079845381550482)","(63.33205375071495, 10.079717611962169)"
65,207.3525857925415,"(63.32909241835082, 10.079845095071585)","(63.332049167052595, 10.079717039004374)"
66,207.95223593711853,"(63.32909728849208, 10.079844808592687)","(63.33204486986914, 10.079717039004374)"
67,208.3528549671173,"(63.32910187215444, 10.079844808592687)","(63.33204057268567, 10.079717039004374)"
68,208.95206379890442,"(63.3291064558168, 10.079844808592687)","(63.332035989023304, 10.079717611962169)"
69,209.35250782966614,"(63.32911103947916, 10.079844808592687)","(63.33203140536094, 10.079718184919964)"
70,209.95216393470764,"(63.32911562314152, 10.079844808592687)","(63.33202682169858, 10.079719044356656)"
71,210.3529658317566,"(63.32912020680388, 10.079844808592687)","(63.332022238036224, 10.079719903793348)"
72,210.95215797424316,"(63.329124790466246, 10.079844808592687)","(63.332017654373864, 10.07972104970894)"
73,211.3524899482727,"(63.329129374128605, 10.079844808592687)","(63.332013070711504, 10.07972219562453)"
74,211.952152967453,"(63.329133957790965, 10.079844808592687)","(63.33200877352803, 10.079723914497915)"
75,212.3525538444519,"(63.32913854145333, 10.079844808592687)","(63.332004476344565, 10.0797256333713)"
76,212.95217180252075,"(63.32914312511569, 10.079844808592687)","(63.331999892682205, 10.079727638723583)"
77,213.352520942688,"(63.32914742229916, 10.07984452211379)","(63.331995309019845, 10.079729644075865)"
78,213.95224285125732,"(63.32915171948262, 10.079844235634893)","(63.33199101183638, 10.079732222385942)"
79,214.35261487960815,"(63.32915630314498, 10.079844235634893)","(63.33198671465292, 10.079734800696022)"
80,214.95209383964539,"(63.32916088680734, 10.079844235634893)","(63.33198241746946, 10.079737665484998)"
81,215.35259890556335,"(63.3291654704697, 10.079844235634893)","(63.331978120285996, 10.079740530273973)"
82,215.95208096504211,"(63.32917005413206, 10.079844235634893)","(63.33197382310253, 10.079743968020743)"
83,216.35290598869324,"(63.329174637794424, 10.079844235634893)","(63.33196952591907, 10.079747405767515)"
84,216.95248889923096,"(63.32917922145678, 10.079844235634893)","(63.33196522873561, 10.079751129993184)"
85,217.35291481018066,"(63.32918380511914, 10.079844235634893)","(63.331960931552146, 10.079754854218852)"
86,217.95224380493164,"(63.3291883887815, 10.079844235634893)","(63.331956920847574, 10.079758864923416)"
87,218.3528277873993,"(63.32919297244386, 10.079844235634893)","(63.33195291014301, 10.079762875627983)"
88,218.9523389339447,"(63.32919755610623, 10.079844235634893)","(63.331948899438444, 10.079767459290345)"
89,219.35271286964417,"(63.32920213976859, 10.079844235634893)","(63.33194488873388, 10.079772042952705)"
90,219.95225191116333,"(63.32920672343095, 10.079844235634893)","(63.331940878029314, 10.079776626615066)"
91,220.35263800621033,"(63.3292113070933, 10.079844235634893)","(63.33193686732474, 10.079781210277428)"
92,220.95217180252075,"(63.32921589075566, 10.079844235634893)","(63.33193314309908, 10.079786080418685)"
93,221.35300588607788,"(63.32922047441803, 10.079844235634893)","(63.331929418873415, 10.079790950559945)"
94,221.95218992233276,"(63.3292250580804, 10.079844235634893)","(63.331925694647744, 10.079795820701204)"
95,222.35262489318848,"(63.32922964174276, 10.079844235634893)","(63.33192197042207, 10.079800690842463)"
96,222.95217084884644,"(63.32923422540511, 10.079844235634893)","(63.3319179597175, 10.079805560983722)"
97,223.35266089439392,"(63.329238809067476, 10.079844235634893)","(63.331913949012936, 10.07981043112498)"
98,223.95230388641357,"(63.32924339272984, 10.079844235634893)","(63.33190993830837, 10.079814728308442)"
99,224.35294198989868,"(63.3292479763922, 10.079844235634893)","(63.331905927603806, 10.079819025491906)"
100,224.95249795913696,"(63.32925256005456, 10.079844235634893)","(63.33190163042035, 10.079823036196473)"
101,225.35255789756775,"(63.32925685723802, 10.079844235634893)","(63.33189733323688, 10.079827046901038)"
102,225.9521598815918,"(63.32926115442149, 10.079844235634893)","(63.33189332253231, 10.07983048464781)"
103,226.35292387008667,"(63.32926573808385, 10.07984452211379)","(63.331889311827744, 10.079833922394581)"
104,226.9524049758911,"(63.3292703217462, 10.079844808592687)","(63.331885014644286, 10.079837360141351)"
105,227.35286784172058,"(63.32927490540857, 10.079844808592687)","(63.33188071746082, 10.07984079788812)"
106,227.95251178741455,"(63.329279489070935, 10.079844808592687)","(63.331876420277354, 10.079843376198198)"
107,228.35256099700928,"(63.32928407273329, 10.079844808592687)","(63.331872123093895, 10.079845954508277)"
108,228.9521598815918,"(63.32928865639565, 10.079844808592687)","(63.331867539431535, 10.079848532818355)"
109,229.35250186920166,"(63.329293240058014, 10.079844808592687)","(63.331862955769175, 10.079851111128432)"
110,229.9525020122528,"(63.32929782372038, 10.079844808592687)","(63.331858658585716, 10.079853116480717)"
111,230.35293889045715,"(63.32930240738274, 10.079844808592687)","(63.33185436140225, 10.079855121833)"
112,230.95219492912292,"(63.329306991045094, 10.079844808592687)","(63.33184977773989, 10.079856554227486)"
113,231.35292291641235,"(63.32931128822856, 10.079845095071585)","(63.33184519407752, 10.079857986621974)"
114,231.95247793197632,"(63.329315585412026, 10.079845381550482)","(63.33184089689406, 10.079859132537564)"
115,232.3529028892517,"(63.32932016907438, 10.079845381550482)","(63.33183659971059, 10.079860278453156)"
116,232.9522829055786,"(63.32932475273674, 10.079845381550482)","(63.33183201604824, 10.079861137889848)"
117,233.35276985168457,"(63.329329336399105, 10.079845381550482)","(63.33182743238588, 10.07986199732654)"
118,233.95476078987122,"(63.32933392006147, 10.079845381550482)","(63.33182284872352, 10.079862283805438)"
119,234.35255789756775,"(63.32933850372383, 10.079845381550482)","(63.33181826506116, 10.079862570284336)"
120,234.9522819519043,"(63.329343087386185, 10.079845381550482)","(63.3318133949199, 10.079862856763233)"
121,235.35296487808228,"(63.32934767104855, 10.07984566802938)","(63.33180852477864, 10.07986314324213)"
122,235.95218086242676,"(63.32935225471092, 10.079845954508277)","(63.33180394111628, 10.079863429721028)"
123,236.35252499580383,"(63.32935655189438, 10.079845954508277)","(63.331799357453924, 10.079863716199926)"
124,236.9521930217743,"(63.329360849077844, 10.079845954508277)","(63.33179477379156, 10.079863716199926)"
125,237.353178024292,"(63.329365432740204, 10.079845954508277)","(63.33179019012919, 10.079863716199926)"
126,237.9521679878235,"(63.329370016402564, 10.079845954508277)","(63.33178560646683, 10.079864002678825)"
127,238.35281682014465,"(63.329374600064924, 10.079845954508277)","(63.33178102280447, 10.079864289157722)"
128,238.95217180252075,"(63.329379183727276, 10.079845954508277)","(63.331776439142104, 10.079864289157722)"
129,239.35276699066162,"(63.32938376738964, 10.079845954508277)","(63.331771855479744, 10.079864289157722)"
130,239.95218300819397,"(63.32938835105201, 10.079845954508277)","(63.331767271817384, 10.079864289157722)"
131,240.3525528907776,"(63.32939293471436, 10.079846240987175)","(63.331762688155024, 10.079864289157722)"
132,240.95216393470764,"(63.32939751837672, 10.079846527466072)","(63.331758104492664, 10.079864289157722)"
133,241.35298585891724,"(63.32940181556019, 10.079846527466072)","(63.33175352083031, 10.079864289157722)"
134,241.95216989517212,"(63.32940611274365, 10.079846527466072)","(63.331748937167944, 10.079864002678825)"
135,242.3526108264923,"(63.329410696406015, 10.079846527466072)","(63.33174435350558, 10.079863716199926)"
136,242.95218300819397,"(63.32941528006838, 10.079846527466072)","(63.331739769843225, 10.079863716199926)"
137,243.35289692878723,"(63.329419863730735, 10.079846527466072)","(63.331735186180865, 10.079863716199926)"
138,243.95253896713257,"(63.329424447393095, 10.079846527466072)","(63.3317306025185, 10.079863716199926)"
139,244.3525538444519,"(63.329429031055454, 10.07984681394497)","(63.33172601885613, 10.079863716199926)"
140,244.95248579978943,"(63.329433614717814, 10.079847100423867)","(63.33172143519377, 10.079863716199926)"
