,time,asv_1,asv_2
23,0.0,"(63.329587740364715, 10.080174259324888)","(63.33043514494371, 10.07986199732654)"
24,0.5336267948150635,"(63.32959175106928, 10.080178842987248)","(63.330437436774886, 10.07986199732654)"
25,1.0001108646392822,"(63.329595761773845, 10.080183713128507)","(63.330439728606066, 10.07986199732654)"
26,1.5336599349975586,"(63.32959977247841, 10.080188583269766)","(63.33044173395835, 10.07986199732654)"
27,2.000032901763916,"(63.329603783182975, 10.080193166932126)","(63.33044373931064, 10.07986199732654)"
28,2.5332839488983154,"(63.32960779388755, 10.080197750594488)","(63.33044603114182, 10.07986199732654)"
29,3.0003228187561035,"(63.329611804592105, 10.080202620735747)","(63.330448322973, 10.07986199732654)"
30,3.5333478450775146,"(63.32961581529666, 10.080207490877005)","(63.330450328325284, 10.07986199732654)"
31,4.000008821487427,"(63.329619826001235, 10.080212074539364)","(63.33045233367756, 10.07986199732654)"
32,4.534418821334839,"(63.3296238367058, 10.080216658201726)","(63.33045433902984, 10.07986199732654)"
33,5.000006914138794,"(63.329627847410364, 10.080221241864088)","(63.33045634438213, 10.07986199732654)"
34,5.533588886260986,"(63.32963185811494, 10.08022582552645)","(63.33045863621331, 10.079861710847643)"
35,6.000412940979004,"(63.3296358688195, 10.080230409188811)","(63.33046092804449, 10.079861424368746)"
36,6.53343391418457,"(63.329639879524066, 10.080234992851171)","(63.330462933396774, 10.079861424368746)"
37,7.0001819133758545,"(63.32964389022864, 10.08023957651353)","(63.33046493874905, 10.079861424368746)"
38,7.533329010009766,"(63.3296479009332, 10.080244160175893)","(63.33046723058023, 10.079861424368746)"
39,8.00005578994751,"(63.32965191163777, 10.080248743838254)","(63.33046952241141, 10.079861424368746)"
40,8.534175872802734,"(63.32965592234233, 10.080253327500614)","(63.33047152776369, 10.079861424368746)"
41,9.000026941299438,"(63.3296599330469, 10.080257911162976)","(63.33047353311598, 10.079861424368746)"
42,9.533529996871948,"(63.329663943751456, 10.080262494825337)","(63.33047582494716, 10.079861424368746)"
43,9.999994993209839,"(63.32966824093492, 10.080267078487697)","(63.33047811677834, 10.079861424368746)"
44,10.533299922943115,"(63.329672538118395, 10.080271662150059)","(63.33048012213062, 10.079861424368746)"
45,11.00005578994751,"(63.32967654882296, 10.08027624581242)","(63.3304821274829, 10.079861424368746)"
46,11.533374786376953,"(63.32968055952752, 10.08028082947478)","(63.33048441931408, 10.079861424368746)"
47,12.000310897827148,"(63.32968457023208, 10.08028541313714)","(63.33048671114526, 10.079861424368746)"
48,12.533315896987915,"(63.32968858093665, 10.080289996799502)","(63.33048871649755, 10.079861137889848)"
49,13.00007700920105,"(63.32969259164122, 10.080294293982966)","(63.330490721849834, 10.07986085141095)"
50,13.533366918563843,"(63.329696602345784, 10.08029859116643)","(63.33049301368102, 10.07986085141095)"
51,14.000005006790161,"(63.32970061305035, 10.080303174828792)","(63.3304953055122, 10.07986085141095)"
52,14.533528804779053,"(63.32970462375492, 10.080307758491152)","(63.33049731086448, 10.07986085141095)"
53,14.999995946884155,"(63.329708634459486, 10.080312342153512)","(63.33049931621676, 10.07986085141095)"
54,15.533418893814087,"(63.32971264516405, 10.080316925815874)","(63.33050160804794, 10.07986085141095)"
