,time,asv_1,asv_2
20,0.0,"(63.329404966828065, 10.079883769722755)","(63.33051134833046, 10.079864002678825)"
21,0.5155019760131836,"(63.32940926401153, 10.07988548859614)","(63.33051364016164, 10.079864862115517)"
22,1.000053882598877,"(63.32941356119499, 10.079887207469527)","(63.33051564551393, 10.07986572155221)"
23,1.5153818130493164,"(63.32941814485735, 10.079888926342912)","(63.330517650866206, 10.079866580988902)"
24,2.0000247955322266,"(63.32942272851971, 10.079890645216297)","(63.330519942697386, 10.079867153946697)"
25,2.515361785888672,"(63.32942731218208, 10.079892364089682)","(63.330522234528566, 10.079867726904492)"
26,3.0004019737243652,"(63.329431895844436, 10.079894082963067)","(63.33052452635975, 10.079868586341185)"
27,3.5153088569641113,"(63.3294361930279, 10.079895801836454)","(63.33052681819093, 10.079869445777877)"
28,4.00008487701416,"(63.32944049021137, 10.07989752070984)","(63.33052882354322, 10.07987030521457)"
29,4.5153398513793945,"(63.32944507387373, 10.079899239583225)","(63.330530828895505, 10.079871164651264)"
30,5.000018835067749,"(63.32944965753608, 10.07990095845661)","(63.33053283424778, 10.079872024087955)"
31,5.515323877334595,"(63.32945424119844, 10.079902677329995)","(63.330534839600055, 10.079872883524647)"
32,6.000047922134399,"(63.3294588248608, 10.07990439620338)","(63.33053713143124, 10.079873456482442)"
33,6.515373945236206,"(63.329463122044274, 10.079906115076767)","(63.33053942326243, 10.079874029440239)"
34,7.000113010406494,"(63.32946741922774, 10.079907833950152)","(63.33054142861471, 10.079874888876931)"
35,7.515300989151001,"(63.3294720028901, 10.079909552823537)","(63.330543433966994, 10.079875748313624)"
36,8.00023078918457,"(63.32947658655245, 10.079911271696922)","(63.330545725798174, 10.079876321271419)"
37,8.515296936035156,"(63.32948117021481, 10.079912990570307)","(63.330548017629354, 10.079876894229214)"
38,9.000061988830566,"(63.32948575387717, 10.079914709443692)","(63.330550309460534, 10.079877467187009)"
39,9.5154128074646,"(63.32949005106063, 10.079916428317077)","(63.330552601291714, 10.079878040144804)"
40,10.000098943710327,"(63.3294943482441, 10.079918147190464)","(63.330554606644, 10.0798786131026)"
41,10.515783786773682,"(63.329498931906464, 10.07991986606385)","(63.33055661199628, 10.079879186060396)"
42,11.000187873840332,"(63.32950351556883, 10.079921584937235)","(63.33055861734856, 10.07987975901819)"
43,11.515483856201172,"(63.32950809923119, 10.07992330381062)","(63.330560622700844, 10.079880331975986)"
44,12.000184774398804,"(63.329512682893544, 10.079925022684005)","(63.330562914532024, 10.079881191412678)"
45,12.515452861785889,"(63.329516980077, 10.079926455078493)","(63.330565206363204, 10.07988205084937)"
46,13.000760793685913,"(63.32952127726047, 10.079927887472982)","(63.33056721171549, 10.079882623807165)"
47,13.515305995941162,"(63.329525860922836, 10.079929606346367)","(63.33056921706777, 10.07988319676496)"
48,14.000197887420654,"(63.3295304445852, 10.079931325219752)","(63.33057150889895, 10.079884056201653)"
49,14.515358924865723,"(63.32953474176867, 10.079933044093139)","(63.33057380073013, 10.079884915638345)"
50,15.00010085105896,"(63.32953903895213, 10.079934762966523)","(63.33057609256131, 10.079885775075038)"
51,15.515338897705078,"(63.32954362261449, 10.079936481839908)","(63.33057838439249, 10.079886634511732)"
52,16.000059843063354,"(63.32954820627685, 10.079938200713293)","(63.33058038974477, 10.079887493948425)"
53,16.515742778778076,"(63.329552789939214, 10.079939919586678)","(63.33058239509705, 10.079888353385117)"
54,17.000435829162598,"(63.329557373601574, 10.079941638460063)","(63.33058468692823, 10.07988921282181)"
55,17.515817880630493,"(63.32956167078504, 10.07994307085455)","(63.33058697875941, 10.079890072258502)"
56,18.000187873840332,"(63.3295659679685, 10.07994450324904)","(63.3305892705906, 10.079890931695196)"
57,18.51583480834961,"(63.32957055163086, 10.079946222122425)","(63.33059156242179, 10.079891791131889)"
58,19.001256942749023,"(63.32957513529322, 10.07994794099581)","(63.33059385425297, 10.079892650568581)"
59,19.515251874923706,"(63.32957943247668, 10.079949659869195)","(63.33059614608414, 10.079893510005272)"
60,20.00034499168396,"(63.32958372966014, 10.07995137874258)","(63.330598151436426, 10.079894369441966)"
61,20.515230894088745,"(63.3295883133225, 10.079952811137069)","(63.33060015678871, 10.079895228878659)"
62,21.000346899032593,"(63.32959289698486, 10.079954243531557)","(63.33060244861989, 10.079896088315351)"
63,21.51529288291931,"(63.32959748064722, 10.079955962404942)","(63.33060474045107, 10.079896947752044)"
64,22.000313997268677,"(63.32960206430959, 10.079957681278326)","(63.330607032282245, 10.079897807188736)"
65,22.515458822250366,"(63.32960636149305, 10.079959400151713)","(63.330609324113425, 10.079898666625429)"
66,23.000342845916748,"(63.329610658676515, 10.0799611190251)","(63.33061132946571, 10.079899526062121)"
67,23.515373945236206,"(63.329615242338875, 10.079962551419587)","(63.330613334818, 10.079900385498815)"
68,24.000085830688477,"(63.329619826001235, 10.079963983814075)","(63.33061562664918, 10.079901244935508)"
69,24.516713857650757,"(63.3296241231847, 10.07996570268746)","(63.33061791848036, 10.0799021043722)"
70,25.00010085105896,"(63.32962842036816, 10.079967421560845)","(63.33062021031154, 10.079902963808893)"
71,25.515299797058105,"(63.329633004030526, 10.07996914043423)","(63.33062250214271, 10.079903823245585)"
72,26.000260829925537,"(63.329637587692886, 10.079970859307616)","(63.3306247939739, 10.079904682682278)"
73,26.51528787612915,"(63.32964188487635, 10.079972291702104)","(63.330627085805084, 10.07990554211897)"
74,27.00015687942505,"(63.32964618205981, 10.079973724096591)","(63.33062909115736, 10.079906401555665)"
75,27.515293836593628,"(63.32965076572217, 10.079975442969978)","(63.330631096509634, 10.079907260992357)"
76,28.000041961669922,"(63.32965534938453, 10.079977161843363)","(63.33063338834082, 10.07990812042905)"
77,28.515758991241455,"(63.3296599330469, 10.07997859423785)","(63.33063568017201, 10.07990897986574)"
78,29.00050187110901,"(63.329664516709265, 10.079980026632338)","(63.33063797200319, 10.079909839302434)"
79,29.51535391807556,"(63.329668813892724, 10.079981745505723)","(63.33064026383437, 10.079910698739127)"
80,30.000122785568237,"(63.32967311107619, 10.079983464379108)","(63.330642269186654, 10.07991155817582)"
81,30.515301942825317,"(63.32967769473855, 10.079984896773595)","(63.33064427453893, 10.079912417612514)"
82,30.99995493888855,"(63.3296822784009, 10.079986329168085)","(63.33064656637011, 10.079913277049204)"
83,31.515901803970337,"(63.32968657558436, 10.07998804804147)","(63.33064885820129, 10.079914136485897)"
84,32.000218868255615,"(63.32969087276783, 10.079989766914855)","(63.33065115003247, 10.07991499592259)"
85,32.51605200767517,"(63.329695456430194, 10.079991199309344)","(63.33065344186365, 10.079915855359284)"
86,33.00021290779114,"(63.32970004009256, 10.079992631703831)","(63.33065573369483, 10.079916428317079)"
87,33.51534700393677,"(63.32970433727603, 10.079994350577216)","(63.33065802552601, 10.079917001274874)"
88,34.000746965408325,"(63.329708634459486, 10.079996069450601)","(63.33066003087829, 10.079917860711568)"
89,34.515286922454834,"(63.329713218121846, 10.079997501845089)","(63.33066203623058, 10.07991872014826)"
90,35.00008678436279,"(63.329717801784206, 10.079998934239576)","(63.33066432806176, 10.079919579584953)"
91,35.51658797264099,"(63.32972238544657, 10.080000366634064)","(63.33066661989294, 10.079920439021643)"
92,36.00013089179993,"(63.32972696910893, 10.080001799028553)","(63.33066833876633, 10.07992101197944)"
93,36.51540780067444,"(63.3297312662924, 10.080003517901938)","(63.330670057639715, 10.079921584937235)"
94,37.000067949295044,"(63.32973556347586, 10.080005236775323)","(63.3306717765131, 10.07992215789503)"
95,37.51538395881653,"(63.32974014713822, 10.080006669169812)","(63.330673495386485, 10.079922730852825)"
96,38.000494956970215,"(63.32974473080058, 10.0800081015643)","(63.33067550073877, 10.07992330381062)"
97,38.51555299758911,"(63.329749027984036, 10.080009533958787)","(63.33067750609106, 10.079923876768415)"
98,39.00040292739868,"(63.3297533251675, 10.080010966353274)","(63.33067979792223, 10.079924163247313)"
99,39.51530694961548,"(63.32975790882986, 10.08001268522666)","(63.33068208975341, 10.07992444972621)"
100,40.00008678436279,"(63.32976249249222, 10.080014404100046)","(63.33068438158459, 10.079925022684005)"
101,40.51536798477173,"(63.32976678967569, 10.080015836494534)","(63.33068667341577, 10.0799255956418)"
102,41.00028085708618,"(63.329771086859154, 10.080017268889021)","(63.33068896524695, 10.079925882120698)"
103,41.51530480384827,"(63.329775670521514, 10.080018701283509)","(63.33069125707813, 10.079926168599595)"
104,42.000173807144165,"(63.32978025418387, 10.080020133677996)","(63.33069354890931, 10.07992674155739)"
105,42.515509843826294,"(63.32978455136734, 10.080021852551383)","(63.33069584074049, 10.079927314515185)"
106,43.00022792816162,"(63.3297888485508, 10.080023571424768)","(63.330698132571676, 10.079927600994083)"
107,43.515318870544434,"(63.32979343221316, 10.080025003819255)","(63.33070042440286, 10.079927887472982)"
108,44.001927852630615,"(63.32979801587552, 10.080026436213743)","(63.33070271623404, 10.07992817395188)"
109,44.51577186584473,"(63.32980231305899, 10.08002786860823)","(63.330705008065216, 10.079928460430777)"
110,45.000725984573364,"(63.32980661024246, 10.08002930100272)","(63.330707299896396, 10.079928746909674)"
111,45.515872955322266,"(63.32981119390482, 10.080030733397207)","(63.330709591727576, 10.079929033388572)"
112,46.00039887428284,"(63.32981577756717, 10.080032165791694)","(63.330711597079855, 10.079929606346365)"
113,46.515296936035156,"(63.32982036122953, 10.080033598186183)","(63.33071360243214, 10.07993017930416)"
114,47.00051784515381,"(63.32982494489189, 10.080035030580671)","(63.33071589426332, 10.079930465783058)"
115,47.515795946121216,"(63.32982924207535, 10.080036749454056)","(63.3307181860945, 10.079930752261957)"
116,48.00033092498779,"(63.329833539258814, 10.08003846832744)","(63.33072047792568, 10.079931038740854)"
117,48.515323877334595,"(63.32983812292118, 10.080039900721928)","(63.33072276975686, 10.079931325219752)"
118,48.99985980987549,"(63.32984270658355, 10.080041333116416)","(63.33072506158804, 10.079931898177547)"
119,49.515328884124756,"(63.329847003767014, 10.080042765510903)","(63.33072735341922, 10.079932471135342)"
120,50.00027894973755,"(63.32985130095047, 10.080044197905393)","(63.33072964525041, 10.07993275761424)"
121,50.51544189453125,"(63.329855884612826, 10.08004563029988)","(63.330731937081595, 10.079933044093137)"
122,51.00061082839966,"(63.329860468275186, 10.080047062694367)","(63.330734228912775, 10.079933330572036)"
123,51.51540780067444,"(63.32986476545865, 10.080048495088857)","(63.33073652074395, 10.079933617050933)"
124,52.000109910964966,"(63.32986906264211, 10.080049927483344)","(63.33073881257513, 10.079933903529831)"
125,52.51529288291931,"(63.32987364630448, 10.080051359877832)","(63.33074110440631, 10.079934190008728)"
126,53.00016379356384,"(63.329878229966845, 10.080052792272319)","(63.33074339623749, 10.079934762966523)"
127,53.515296936035156,"(63.3298825271503, 10.080054224666807)","(63.33074568806867, 10.079935335924317)"
128,54.000497817993164,"(63.32988682433377, 10.080055657061296)","(63.330747693420946, 10.079935622403214)"
129,54.515769958496094,"(63.32989140799613, 10.080057089455783)","(63.33074969877323, 10.079935908882112)"
130,55.00037097930908,"(63.32989599165849, 10.08005852185027)","(63.33075199060441, 10.07993619536101)"
131,55.51534581184387,"(63.329900288841955, 10.08005995424476)","(63.33075428243559, 10.079936481839907)"
132,56.00098991394043,"(63.329904586025414, 10.080061386639247)","(63.33075657426677, 10.079936768318806)"
133,56.515986919403076,"(63.32990916968778, 10.080062819033735)","(63.33075886609795, 10.079937054797703)"
134,57.00015377998352,"(63.32991375335014, 10.080064251428222)","(63.33076115792914, 10.079937341276601)"
