,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709583455.517602, caravela,7,111,11,5,
1,1709583458.567488, caravela,7,111,10,3,3.0498859882354736
2,1709583464.717477, caravela,7,111,18,7,6.149989128112793
3,1709583470.918779, caravela,7,111,18,7,6.20130181312561
4,1709583473.967557, caravela,7,111,9,3,3.0487780570983887
5,1709583483.267351, caravela,7,111,27,9,9.29979395866394
6,1709583488.417712, caravela,7,111,13,7,5.150361061096191
7,1709583493.567518, caravela,7,111,12,5,5.149806022644043
8,1709583498.617573, caravela,7,111,15,6,5.050055027008057
9,1709583502.817569, caravela,7,111,12,5,4.199995994567871
10,1709583512.117407, caravela,7,111,29,13,9.299838066101074
11,1709583516.317472, caravela,7,111,12,5,4.2000648975372314
12,1709583521.470995, caravela,7,111,15,7,5.153522968292236
0,1709583452.932469, caravela-2,7,112,7,5,
1,1709583455.984333, caravela-2,7,112,6,3,3.0518641471862793
2,1709583460.189008, caravela-2,7,112,8,4,4.204674959182739
3,1709583463.23323, caravela-2,7,112,6,3,3.044222116470337
4,1709583466.332474, caravela-2,7,112,6,3,3.0992438793182373
5,1709583469.433578, caravela-2,7,112,6,3,3.1011040210723877
6,1709583472.483083, caravela-2,7,112,6,3,3.0495049953460693
7,1709583476.632372, caravela-2,7,112,8,4,4.149288892745972
8,1709583481.742652, caravela-2,7,112,10,5,5.1102800369262695
9,1709583486.882419, caravela-2,7,112,10,5,5.139767169952393
10,1709583490.985206, caravela-2,7,112,8,4,4.1027867794036865
11,1709583494.082773, caravela-2,7,112,6,3,3.097567081451416
12,1709583497.132551, caravela-2,7,112,6,3,3.0497779846191406
13,1709583501.282372, caravela-2,7,112,8,4,4.149821043014526
14,1709583504.333115, caravela-2,7,112,6,3,3.0507431030273438
15,1709583510.482442, caravela-2,7,112,15,6,6.149326801300049
16,1709583514.583202, caravela-2,7,112,8,4,4.100759983062744
17,1709583519.732406, caravela-2,7,112,10,5,5.1492040157318115
18,1709583523.832616, caravela-2,7,112,8,5,4.100210189819336
