,time,asv_1,asv_2
42,0.0,"(63.3294129882372, 10.079846527466072)","(63.33151230559855, 10.079857413664179)"
43,0.42177391052246094,"(63.32941757189956, 10.079846527466072)","(63.33150772193619, 10.079857413664179)"
44,0.9995698928833008,"(63.32942215556192, 10.079846527466072)","(63.33150313827383, 10.079857413664179)"
45,1.4218389987945557,"(63.329426739224274, 10.079846527466072)","(63.33149855461147, 10.079857413664179)"
46,1.9998199939727783,"(63.329431322886634, 10.079846527466072)","(63.33149397094911, 10.079857413664179)"
47,2.4215409755706787,"(63.3294356200701, 10.07984681394497)","(63.331489387286744, 10.079857413664179)"
48,3.000066041946411,"(63.32943991725356, 10.079847100423867)","(63.331484803624384, 10.079857413664179)"
49,3.421550989151001,"(63.329444500915926, 10.079847100423867)","(63.331480219962025, 10.079857413664179)"
50,4.000004053115845,"(63.32944908457829, 10.079847100423867)","(63.331475922778566, 10.079857413664179)"
51,4.421504020690918,"(63.329453668240646, 10.079847100423867)","(63.3314716255951, 10.079857413664179)"
52,4.999591112136841,"(63.329458251903006, 10.079847100423867)","(63.33146704193274, 10.079857413664179)"
53,5.421473026275635,"(63.32946283556537, 10.079847100423867)","(63.33146245827038, 10.079857413664179)"
54,6.00007700920105,"(63.32946741922774, 10.079847100423867)","(63.33145787460802, 10.079857413664179)"
55,6.42159104347229,"(63.3294720028901, 10.079847100423867)","(63.33145329094565, 10.079857413664179)"
56,6.999999046325684,"(63.32947658655245, 10.079847100423867)","(63.33144870728329, 10.079857413664179)"
57,7.421941041946411,"(63.32948088373592, 10.079847386902765)","(63.33144412362093, 10.079857413664179)"
58,8.000195026397705,"(63.329485180919384, 10.079847673381662)","(63.331439539958566, 10.079857127185281)"
59,8.421458005905151,"(63.32948976458174, 10.079847673381662)","(63.33143495629621, 10.079856840706384)"
60,9.0000479221344,"(63.3294943482441, 10.079847673381662)","(63.33143065911274, 10.079856840706384)"
61,9.426002025604248,"(63.329498931906464, 10.079847673381662)","(63.33142636192928, 10.079856840706384)"
62,9.99968695640564,"(63.32950351556883, 10.079847673381662)","(63.33142177826692, 10.079856840706384)"
63,10.422241926193237,"(63.32950809923119, 10.079847673381662)","(63.33141719460456, 10.079856840706384)"
64,11.000272989273071,"(63.329512682893544, 10.079847673381662)","(63.33141261094221, 10.079856840706384)"
65,11.421940088272095,"(63.329516980077, 10.07984795986056)","(63.33140802727985, 10.079856840706384)"
66,12.000015020370483,"(63.32952127726047, 10.079848246339457)","(63.33140344361748, 10.079856840706384)"
67,12.421617984771729,"(63.329525860922836, 10.079848246339457)","(63.331398859955115, 10.079856840706384)"
68,13.000071048736572,"(63.3295304445852, 10.079848246339457)","(63.33139456277165, 10.079856840706384)"
69,13.421747922897339,"(63.32953502824756, 10.079848246339457)","(63.33139026558819, 10.079856840706384)"
70,13.999980926513672,"(63.329539611909915, 10.079848246339457)","(63.33138568192583, 10.079856840706384)"
71,14.421536922454834,"(63.329544195572275, 10.079848246339457)","(63.33138109826347, 10.079856840706384)"
72,14.999535083770752,"(63.329548779234635, 10.079848246339457)","(63.331376514601104, 10.079856840706384)"
73,15.421637058258057,"(63.32955307641811, 10.079848246339457)","(63.331371930938744, 10.079856840706384)"
74,16.000021934509277,"(63.329557373601574, 10.079848246339457)","(63.331367347276384, 10.079856840706384)"
75,16.42147207260132,"(63.329561957263934, 10.079848532818355)","(63.331362763614024, 10.079856840706384)"
76,17.00023889541626,"(63.329566540926294, 10.079848819297252)","(63.33135846643056, 10.079856840706384)"
77,17.421569108963013,"(63.329571124588654, 10.079848819297252)","(63.3313541692471, 10.079856840706384)"
78,17.99958896636963,"(63.32957570825101, 10.079848819297252)","(63.33134958558473, 10.079856554227486)"
79,18.421607971191406,"(63.32958029191337, 10.079848819297252)","(63.33134500192237, 10.079856267748589)"
80,18.999594926834106,"(63.32958487557574, 10.079848819297252)","(63.33134041826001, 10.079856267748589)"
81,19.42160201072693,"(63.3295891727592, 10.079848819297252)","(63.33133583459765, 10.079856267748589)"
82,20.0002179145813,"(63.329593469942665, 10.079848819297252)","(63.33133125093529, 10.079856267748589)"
83,20.4217529296875,"(63.329598053605025, 10.079849105776152)","(63.33132666727293, 10.079856267748589)"
84,20.999584913253784,"(63.329602637267385, 10.07984939225505)","(63.33132237008947, 10.079856267748589)"
85,21.42163395881653,"(63.329607220929745, 10.07984939225505)","(63.33131807290601, 10.079856267748589)"
86,21.999768018722534,"(63.32961180459211, 10.07984939225505)","(63.33131348924364, 10.079856267748589)"
87,22.42141604423523,"(63.32961638825447, 10.07984939225505)","(63.33130890558128, 10.079856267748589)"
88,23.000114917755127,"(63.32962097191683, 10.07984939225505)","(63.33130432191892, 10.079856267748589)"
89,23.421560049057007,"(63.32962526910029, 10.07984939225505)","(63.33129973825656, 10.079856267748589)"
90,24.00249409675598,"(63.32962956628376, 10.07984939225505)","(63.3312951545942, 10.079856267748589)"
91,24.42161512374878,"(63.329634149946116, 10.07984939225505)","(63.331290570931834, 10.079856267748589)"
92,24.99959397315979,"(63.32963873360847, 10.07984939225505)","(63.331286273748375, 10.079856267748589)"
93,25.421643018722534,"(63.329643317270836, 10.079849678733947)","(63.33128197656491, 10.079856267748589)"
94,26.00136399269104,"(63.3296479009332, 10.079849965212844)","(63.33127739290255, 10.079856267748589)"
95,26.421953916549683,"(63.32965219811666, 10.079849965212844)","(63.33127280924019, 10.079856267748589)"
96,26.99962091445923,"(63.32965649530013, 10.079849965212844)","(63.33126822557783, 10.079856267748589)"
97,27.421807050704956,"(63.32966107896249, 10.079849965212844)","(63.33126364191547, 10.079856267748589)"
98,28.00073790550232,"(63.32966566262485, 10.079849965212844)","(63.331259344732004, 10.079856267748589)"
99,28.422034978866577,"(63.32967024628721, 10.079849965212844)","(63.33125504754853, 10.079856267748589)"
100,28.999576091766357,"(63.329674829949575, 10.079849965212844)","(63.33125046388618, 10.079855981269692)"
101,29.422086000442505,"(63.329679413611935, 10.079849965212844)","(63.33124588022382, 10.079855694790796)"
102,30.000277996063232,"(63.329683997274294, 10.079849965212844)","(63.33124129656146, 10.079855694790796)"
103,30.42176604270935,"(63.32968829445775, 10.079850251691742)","(63.3312367128991, 10.079855694790796)"
104,31.000373125076294,"(63.32969259164122, 10.07985053817064)","(63.33123212923674, 10.079855694790796)"
105,31.421565055847168,"(63.32969717530358, 10.07985053817064)","(63.33122754557437, 10.079855694790796)"
106,31.9996280670166,"(63.32970175896593, 10.07985053817064)","(63.33122324839091, 10.079855694790796)"
107,32.42145800590515,"(63.3297063426283, 10.07985053817064)","(63.33121895120745, 10.079855694790796)"
108,32.99969696998596,"(63.329710926290666, 10.07985053817064)","(63.33121436754509, 10.079855694790796)"
109,33.42165207862854,"(63.329715223474125, 10.07985053817064)","(63.33120978388273, 10.079855694790796)"
110,33.99989891052246,"(63.32971952065759, 10.07985053817064)","(63.33120520022037, 10.079855694790796)"
111,34.42158603668213,"(63.32972410431995, 10.079850824649537)","(63.331200616558, 10.079855694790796)"
112,34.999382972717285,"(63.32972868798231, 10.079851111128432)","(63.331196319374534, 10.079855694790796)"
113,35.421513080596924,"(63.32973327164467, 10.079851111128432)","(63.33119202219107, 10.079855694790796)"
114,36.00034999847412,"(63.32973785530704, 10.079851111128432)","(63.331187438528715, 10.079855694790796)"
115,36.42148399353027,"(63.329742152490496, 10.079851111128432)","(63.331182854866356, 10.079855694790796)"
116,37.00045108795166,"(63.32974644967396, 10.079851111128432)","(63.331178271203996, 10.079855694790796)"
117,37.421459913253784,"(63.32975103333632, 10.079851111128432)","(63.331173687541636, 10.079855694790796)"
118,37.99968504905701,"(63.32975561699868, 10.079851111128432)","(63.331169103879276, 10.079855694790796)"
119,38.421471118927,"(63.32976020066104, 10.079851111128432)","(63.33116452021691, 10.079855694790796)"
120,38.99993109703064,"(63.32976478432341, 10.079851111128432)","(63.33116022303345, 10.079855408311898)"
121,39.421457052230835,"(63.32976936798577, 10.07985139760733)","(63.331155925849984, 10.079855121833)"
122,39.999614000320435,"(63.32977395164813, 10.079851684086227)","(63.331151342187624, 10.079855121833)"
123,40.421940088272095,"(63.32977824883159, 10.079851684086227)","(63.331146758525264, 10.079855121833)"
124,40.99962401390076,"(63.32978254601505, 10.079851684086227)","(63.331142174862904, 10.079855121833)"
125,41.421634912490845,"(63.32978712967741, 10.079851684086227)","(63.33113759120054, 10.079855121833)"
126,41.99975299835205,"(63.32979171333977, 10.079851684086227)","(63.33113329401707, 10.079855121833)"
127,42.42165994644165,"(63.32979629700213, 10.079851684086227)","(63.331128996833606, 10.079855121833)"
128,43.000394105911255,"(63.3298008806645, 10.079851684086227)","(63.33112441317125, 10.079855121833)"
129,43.42145800590515,"(63.32980517784796, 10.079851970565127)","(63.33111982950889, 10.079855121833)"
130,43.999475955963135,"(63.329809475031425, 10.079852257044024)","(63.33111524584653, 10.079855121833)"
131,44.421471118927,"(63.329814058693785, 10.079852257044024)","(63.33111066218417, 10.079855121833)"
132,45.00022506713867,"(63.329818642356145, 10.079852257044024)","(63.33110636500071, 10.079855121833)"
133,45.421469926834106,"(63.329823226018505, 10.079852257044024)","(63.331102067817234, 10.079855121833)"
134,45.99959206581116,"(63.32982780968087, 10.079852257044024)","(63.331097770633775, 10.079855121833)"
135,46.42147207260132,"(63.32983210686433, 10.079852257044024)","(63.33109347345031, 10.079855121833)"
136,46.9996120929718,"(63.329836404047796, 10.079852257044024)","(63.33108917626684, 10.079854835354102)"
137,47.421672105789185,"(63.329840987710156, 10.079852257044024)","(63.331084879083384, 10.079854548875204)"
138,47.999619007110596,"(63.329845571372516, 10.079852257044024)","(63.331080581899926, 10.079853975917409)"
139,48.42153000831604,"(63.32984986855598, 10.079852543522922)","(63.33107628471646, 10.079853402959614)"
140,48.999691009521484,"(63.32985416573944, 10.079852830001819)","(63.3310717010541, 10.079852257044024)"
141,49.42192602157593,"(63.3298584629229, 10.079853116480717)","(63.33106711739174, 10.079851111128432)"
142,49.99975609779358,"(63.329862760106366, 10.079853402959614)","(63.331062820208274, 10.079849965212842)"
143,50.423238039016724,"(63.32986705728983, 10.079853975917409)","(63.331058523024815, 10.079848819297252)"
144,51.000133991241455,"(63.32987135447329, 10.079854548875204)","(63.331054225841356, 10.07984681394497)"
145,51.42146396636963,"(63.329875651656764, 10.079855408311897)","(63.33104992865789, 10.079844808592687)"
146,51.99973201751709,"(63.32987994884023, 10.079856267748589)","(63.331045631474424, 10.079842803240403)"
147,52.42166996002197,"(63.329884246023695, 10.079857700143076)","(63.33104133429095, 10.07984079788812)"
148,52.99961304664612,"(63.329888543207154, 10.079859132537566)","(63.33103675062859, 10.07983850605694)"
149,53.42153811454773,"(63.329893126869514, 10.079861137889848)","(63.33103216696623, 10.07983621422576)"
150,54.00024604797363,"(63.329897710531874, 10.07986314324213)","(63.33102786978277, 10.079833635915682)"
151,54.42199993133545,"(63.32990200771533, 10.079865148594415)","(63.33102357259931, 10.079831057605604)"
152,55.000242948532104,"(63.3299063048988, 10.079867153946697)","(63.33101927541584, 10.079828479295525)"
153,55.42182493209839,"(63.329910602082265, 10.079869732256775)","(63.33101497823238, 10.079825900985448)"
154,56.000284910202026,"(63.329914899265724, 10.079872310566852)","(63.33101068104892, 10.079822749717575)"
155,56.4218909740448,"(63.32991948292809, 10.079874602398032)","(63.33100638386546, 10.079819598449701)"
156,57.000410079956055,"(63.32992406659046, 10.079876894229214)","(63.33100208668199, 10.079816447181829)"
157,57.42148995399475,"(63.32992836377392, 10.079879472539293)","(63.33099778949853, 10.079813295913956)"
158,57.999610900878906,"(63.32993266095738, 10.07988205084937)","(63.33099349231506, 10.079810144646082)"
159,58.42145395278931,"(63.32993695814085, 10.079884629159448)","(63.33098919513159, 10.07980699337821)"
160,58.99959397315979,"(63.32994125532431, 10.079887207469527)","(63.33098489794813, 10.079803555631438)"
161,59.42156100273132,"(63.329945552507766, 10.079889499300709)","(63.33098060076467, 10.079800117884666)"
162,59.99964690208435,"(63.32994984969123, 10.079891791131889)","(63.33097630358121, 10.079796966616794)"
163,60.42604303359985,"(63.32995443335359, 10.079893796484171)","(63.330972006397744, 10.07979381534892)"
164,61.00036311149597,"(63.32995901701595, 10.079895801836454)","(63.33096770921428, 10.07979037760215)"
165,61.421441078186035,"(63.32996331419942, 10.079897807188736)","(63.33096341203082, 10.07978693985538)"
166,61.99968910217285,"(63.32996761138288, 10.079899812541019)","(63.33095911484736, 10.079783502108608)"
167,62.421462059020996,"(63.329972195045244, 10.079901817893301)","(63.330954817663894, 10.079780064361838)"
168,63.00024890899658,"(63.329976778707604, 10.079903823245585)","(63.33095080695932, 10.079776626615066)"
169,63.421557903289795,"(63.32998107589107, 10.07990582859787)","(63.33094679625476, 10.079773188868295)"
170,63.99998593330383,"(63.32998537307453, 10.079907833950152)","(63.3309424990713, 10.079770037600422)"
171,64.42166996002197,"(63.32998995673689, 10.079909552823537)","(63.33093820188783, 10.079766886332548)"
172,65.00057792663574,"(63.32999454039925, 10.079911271696922)","(63.33093390470437, 10.079763448585778)"
173,65.42149996757507,"(63.32999883758271, 10.079912990570307)","(63.33092960752091, 10.079760010839008)"
174,65.99959301948547,"(63.33000313476617, 10.079914709443692)","(63.33092531033745, 10.079756573092236)"
175,66.4217050075531,"(63.33000771842854, 10.079916428317077)","(63.33092101315398, 10.079753135345467)"
176,66.99969601631165,"(63.33001230209091, 10.079918147190464)","(63.33091671597052, 10.079749984077594)"
177,67.42175507545471,"(63.33001659927437, 10.07991986606385)","(63.33091241878706, 10.07974683280972)"
178,67.99959897994995,"(63.33002089645783, 10.079921584937235)","(63.33090812160359, 10.079743395062948)"
179,68.42177605628967,"(63.330025480120185, 10.07992330381062)","(63.330903824420126, 10.079739957316177)"
180,68.99965000152588,"(63.330030063782544, 10.079925022684005)","(63.33089952723667, 10.079736806048304)"
181,69.42146706581116,"(63.33003436096601, 10.07992674155739)","(63.3308952300532, 10.079733654780432)"
182,69.99963402748108,"(63.33003865814947, 10.079928460430777)","(63.330891219348636, 10.079730503512558)"
183,70.42150902748108,"(63.330043241811836, 10.079930179304162)","(63.33088720864407, 10.079727352244685)"
184,70.99963903427124,"(63.3300478254742, 10.079931898177547)","(63.330882911460606, 10.079724200976813)"
185,71.4214859008789,"(63.33005212265766, 10.079933617050932)","(63.33087861427715, 10.079721049708938)"
186,71.99965405464172,"(63.33005641984113, 10.079935335924317)","(63.33087431709368, 10.079718184919962)"
187,72.42147898674011,"(63.33006100350349, 10.079937054797703)","(63.330870019910215, 10.079715320130987)"
188,72.99962592124939,"(63.33006558716585, 10.079938773671088)","(63.33086543624785, 10.07971274182091)"
189,73.42202091217041,"(63.33007017082821, 10.079940492544473)","(63.33086085258549, 10.079710163510832)"
190,73.99960589408875,"(63.330074754490575, 10.079942211417858)","(63.33085655540202, 10.079707585200754)"
191,74.42193698883057,"(63.33007905167403, 10.079943930291243)","(63.33085225821856, 10.079705006890675)"
192,74.9996109008789,"(63.3300833488575, 10.07994564916463)","(63.330847961035104, 10.079702715059494)"
193,75.42197895050049,"(63.33008793251986, 10.079947368038017)","(63.33084366385164, 10.079700423228314)"
194,75.9996349811554,"(63.33009251618222, 10.079949086911402)","(63.33083936666817, 10.079698131397134)"
195,76.42145705223083,"(63.330096813365685, 10.07995051930589)","(63.33083506948471, 10.079695839565954)"
196,76.9996109008789,"(63.330101110549144, 10.079951951700377)","(63.330830772301255, 10.079693834213671)"
197,77.42147707939148,"(63.33010569421151, 10.079953670573762)","(63.33082647511779, 10.079691828861387)"
198,77.99962306022644,"(63.33011027787387, 10.079955389447148)","(63.33082189145542, 10.079690109988)"
199,78.421471118927,"(63.33011457505734, 10.079957108320533)","(63.330817307793055, 10.079688391114615)"
200,78.99960899353027,"(63.3301188722408, 10.079958827193918)","(63.33081301060959, 10.07968667224123)"
201,79.4214539527893,"(63.33012345590316, 10.079960259588406)","(63.33080871342613, 10.079684953367845)"
202,79.99976301193237,"(63.330128039565516, 10.079961691982893)","(63.33080412976377, 10.079683520973358)"
203,80.42170405387878,"(63.330132336748974, 10.07996341085628)","(63.33079954610141, 10.079682088578869)"
204,80.9997570514679,"(63.33013663393244, 10.079965129729665)","(63.33079524891795, 10.079680656184381)"
205,81.42144393920898,"(63.33014121759481, 10.07996684860305)","(63.330790951734485, 10.079679223789894)"
206,81.99966502189636,"(63.330145801257174, 10.079968567476435)","(63.330786368072125, 10.079677791395405)"
207,82.42149901390076,"(63.33015009844064, 10.079969999870922)","(63.33078178440976, 10.079676359000917)"
