,time,asv_1,asv_2
24,0.0,"(63.329421009646325, 10.079852257044024)","(63.330570076504465, 10.082179325128948)"
25,0.7230520248413086,"(63.329425593308684, 10.079853689438512)","(63.33057093594116, 10.082169298367534)"
26,1.0000720024108887,"(63.32943017697105, 10.079855121833)","(63.33057179537785, 10.08215927160612)"
27,1.7232270240783691,"(63.32943447415451, 10.079856554227486)","(63.330572654814546, 10.082149244844704)"
28,2.0000228881835938,"(63.329438771337976, 10.079857986621974)","(63.330573227772334, 10.08213893160439)"
29,2.7231879234313965,"(63.329443355000336, 10.079859419016461)","(63.33057380073013, 10.082128618364079)"
30,3.00081205368042,"(63.329447938662696, 10.07986085141095)","(63.33057466016682, 10.082118591602663)"
31,3.723215103149414,"(63.329452522325056, 10.079862570284337)","(63.330575519603514, 10.082108564841247)"
32,3.9999940395355225,"(63.32945710598742, 10.079864289157722)","(63.33057637904021, 10.082098538079833)"
33,4.723382949829102,"(63.32946140317088, 10.079866008031107)","(63.330577238476906, 10.08208851131842)"
34,5.000406980514526,"(63.32946570035435, 10.079867726904492)","(63.3305780979136, 10.082078484557005)"
35,5.723258018493652,"(63.32947028401671, 10.079869445777877)","(63.33057895735029, 10.08206845779559)"
36,6.0001139640808105,"(63.32947486767907, 10.079871164651264)","(63.330579530308086, 10.082058431034174)"
37,6.72347092628479,"(63.32947916486253, 10.079872883524649)","(63.33058010326587, 10.08204840427276)"
38,7.001797914505005,"(63.32948346204599, 10.079874602398034)","(63.33058096270257, 10.082038377511346)"
39,7.723176956176758,"(63.32948804570836, 10.079876607750316)","(63.330581822139266, 10.082028350749932)"
40,8.00002908706665,"(63.329492629370726, 10.079878613102599)","(63.33058268157596, 10.082018323988516)"
41,8.72322702407837,"(63.329496926554185, 10.079880618454883)","(63.33058354101265, 10.0820082972271)"
42,9.001887083053589,"(63.32950122373765, 10.079882623807165)","(63.33058440044934, 10.081998556944583)"
43,9.723241090774536,"(63.32950580740001, 10.079885202117243)","(63.330585259886035, 10.081988816662067)"
44,10.000030994415283,"(63.329510391062364, 10.07988778042732)","(63.330586119322724, 10.081978789900653)"
45,10.723337888717651,"(63.329514115288035, 10.079889785779605)","(63.33058697875941, 10.081968763139237)"
46,11.000710010528564,"(63.329517839513706, 10.079891791131889)","(63.330588124675, 10.08195902285672)"
47,11.723231077194214,"(63.32952213669717, 10.079893510005274)","(63.33058927059059, 10.081949282574204)"
48,12.000128030776978,"(63.32952643388064, 10.079895228878659)","(63.33059041650619, 10.081939255812788)"
49,12.723422050476074,"(63.32953101754299, 10.079896947752044)","(63.33059156242179, 10.081929229051372)"
50,13.00034499168396,"(63.32953560120535, 10.079898666625429)","(63.33059242185847, 10.081919488768856)"
51,13.723320960998535,"(63.329539898388816, 10.079899526062121)","(63.33059328129516, 10.08190974848634)"
52,13.999994993209839,"(63.329544195572275, 10.079900385498815)","(63.33059442721075, 10.081899721724923)"
53,14.723304033279419,"(63.32954877923464, 10.079901244935508)","(63.33059557312634, 10.08188969496351)"
54,15.000538110733032,"(63.32955336289701, 10.0799021043722)","(63.330596719041935, 10.081879954680993)"
55,15.725572109222412,"(63.32955766008047, 10.079902677329995)","(63.33059786495753, 10.081870214398474)"
56,16.00001096725464,"(63.329561957263934, 10.07990325028779)","(63.33059901087312, 10.081860474115956)"
57,16.723220109939575,"(63.329566540926294, 10.079903536766688)","(63.33060015678871, 10.08185073383344)"
58,17.00014901161194,"(63.329571124588654, 10.079903823245585)","(63.3306013027043, 10.081840993550923)"
59,17.72324800491333,"(63.329575708251014, 10.079903823245585)","(63.33060244861989, 10.081831253268406)"
60,17.999984979629517,"(63.329580291913366, 10.079903823245585)","(63.33060359453548, 10.081822085943685)"
61,18.723186016082764,"(63.32958458909684, 10.079904109724483)","(63.33060474045107, 10.081812918618962)"
62,18.999994039535522,"(63.329588886280305, 10.07990439620338)","(63.33060559988776, 10.08180346481534)"
63,19.72327995300293,"(63.32959318346377, 10.079904682682278)","(63.33060645932446, 10.081794011011722)"
64,20.00003409385681,"(63.32959748064723, 10.079904969161175)","(63.330607318761146, 10.081784270729205)"
65,20.72324800491333,"(63.32960206430959, 10.07990582859787)","(63.330608178197835, 10.081774530446689)"
66,21.0001540184021,"(63.32960664797195, 10.079906688034562)","(63.33060875115563, 10.08176479016417)"
67,21.72334909439087,"(63.32961094515541, 10.079907547471255)","(63.330609324113425, 10.081755049881652)"
68,22.000313997268677,"(63.329615242338875, 10.079908406907947)","(63.33060989707123, 10.081745309599135)"
69,22.723331928253174,"(63.32961953952234, 10.079909839302434)","(63.33061047002902, 10.081735569316619)"
70,23.0010929107666,"(63.3296238367058, 10.079911271696922)","(63.33061075650792, 10.081726688470795)"
71,23.72325611114502,"(63.32962813388926, 10.079913277049204)","(63.33061104298682, 10.081717807624969)"
72,24.001231908798218,"(63.329632431072724, 10.079915282401487)","(63.33061132946571, 10.081708067342452)"
73,24.723254919052124,"(63.32963672825619, 10.07991728775377)","(63.330611615944605, 10.081698327059936)"
74,25.00002908706665,"(63.32964102543965, 10.079919293106054)","(63.3306119024235, 10.08168830029852)"
75,25.723220109939575,"(63.32964532262312, 10.079921871416133)","(63.3306121889024, 10.081678273537106)"
76,26.00002098083496,"(63.32964961980659, 10.07992444972621)","(63.330612761860195, 10.081668246775692)"
77,26.723439931869507,"(63.329653916990054, 10.079927600994083)","(63.330613334818, 10.081658220014276)"
78,27.00051212310791,"(63.32965821417351, 10.079930752261957)","(63.33061419425469, 10.08164819325286)"
79,27.72329592704773,"(63.32966251135697, 10.079934190008728)","(63.33061505369138, 10.081638166491446)"
80,28.00181007385254,"(63.32966680854044, 10.079937627755498)","(63.33061591312807, 10.081628139730032)"
81,28.723340034484863,"(63.32967081924501, 10.079941351981166)","(63.33061677256477, 10.081618112968616)"
82,29.00073504447937,"(63.329674829949575, 10.079945076206835)","(63.330617632001456, 10.0816080862072)"
83,29.723186016082764,"(63.32967912713303, 10.079948800432504)","(63.330618491438145, 10.081598059445787)"
84,30.000520944595337,"(63.3296834243165, 10.079952524658172)","(63.33061906439595, 10.081588032684373)"
85,30.723485946655273,"(63.329687721499965, 10.079956535362737)","(63.33061963735374, 10.081578005922958)"
86,31.00034189224243,"(63.329692018683424, 10.079960546067303)","(63.33062049679043, 10.081567979161544)"
87,31.723433017730713,"(63.32969602938799, 10.07996455677187)","(63.33062135622713, 10.081557952400129)"
88,32.0006799697876,"(63.32970004009256, 10.079968567476435)","(63.33062221566382, 10.081547925638713)"
89,32.72338008880615,"(63.32970433727603, 10.079972578181001)","(63.33062307510052, 10.081537898877299)"
90,33.0008909702301,"(63.329708634459486, 10.079976588885568)","(63.33062364805831, 10.081527872115885)"
91,33.723515033721924,"(63.32971264516405, 10.07998088606903)","(63.3306242210161, 10.081517845354469)"
92,34.000555992126465,"(63.32971665586862, 10.079985183252495)","(63.33062508045279, 10.081507818593053)"
93,34.72328495979309,"(63.32972095305209, 10.079989193957061)","(63.33062593988949, 10.081497791831639)"
94,35.00000810623169,"(63.32972525023555, 10.079993204661626)","(63.33062679932618, 10.081487765070225)"
95,35.72321391105652,"(63.32972926094011, 10.079997215366191)","(63.33062765876288, 10.081477738308811)"
