,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709821347.82069, caravela,7,111,2,3,
1,1709821354.02069, caravela,7,111,6,6,6.20000100135803
2,1709821357.07262, caravela,7,111,3,3,3.05193305015564
3,1709821360.17059, caravela,7,111,3,3,3.0979688167572
4,1709821363.22193, caravela,7,111,3,3,3.05133509635925
5,1709821369.42073, caravela,7,111,6,6,6.19880700111389
6,1709821378.32062, caravela,7,111,25,12,8.8998920917511
7,1709821391.72275, caravela,7,111,39,13,13.402126789093
8,1709821395.82264, caravela,7,111,12,4,4.09988903999329
9,1709821403.07072, caravela,7,111,21,7,7.24808216094971
10,1709821409.27047, caravela,7,111,18,6,6.19974684715271
11,1709821415.32214, caravela,7,111,18,8,6.05167102813721
12,1709821419.52319, caravela,7,111,12,5,4.20105290412903
13,1709821423.57254, caravela,7,111,12,4,4.04934310913086
14,1709821427.72179, caravela,7,111,12,4,4.14925408363342
15,1709821430.77079, caravela,7,111,9,3,3.04899501800537
16,1709821437.97179, caravela,7,111,21,7,7.20100879669189
17,1709821443.17074, caravela,7,111,15,5,5.19894313812256
18,1709821449.2712, caravela,7,111,16,6,6.10045790672302
19,1709821452.37509, caravela,7,111,9,3,3.1038990020752
20,1709821455.42093, caravela,7,111,9,3,3.04583501815796
21,1709821458.52112, caravela,7,111,9,3,3.10018610954285
22,1709821461.62077, caravela,7,111,9,3,3.09965395927429
23,1709821468.77091, caravela,7,111,21,7,7.150141954422
24,1709821476.87065, caravela,7,111,24,13,8.09974098205566
25,1709821481.07064, caravela,7,111,12,4,4.19998598098755
26,1709821485.17069, caravela,7,111,12,4,4.10004806518555
27,1709821492.47067, caravela,7,111,21,9,7.29997992515564
28,1709821495.52215, caravela,7,111,9,3,3.05147910118103
29,1709821501.72981, caravela,7,111,18,6,6.2076690196991
30,1709821504.82063, caravela,7,111,9,3,3.09081196784973
31,1709821511.07072, caravela,7,111,18,9,6.25009799003601
32,1709821516.22131, caravela,7,111,15,7,5.15058708190918
33,1709821523.42329, caravela,7,111,21,11,7.20197486877441
